entrez_gene_ida	entrez_gene_idb	gene_symbol_a	gene_symbol_b	screens_found
862	4223	RUNX1T1	MEOX2	1
862	8676	RUNX1T1	STX11	1
862	9202	RUNX1T1	ZMYM4	1
862	9404	RUNX1T1	LPXN	1
862	9454	RUNX1T1	HOMER3	1
862	10253	RUNX1T1	SPRY2	1
862	11043	RUNX1T1	MID2	2
862	23199	RUNX1T1	GSE1	1
862	51225	RUNX1T1	ABI3	1
862	54550	RUNX1T1	NECAB2	2
862	63978	RUNX1T1	PRDM14	1
862	79173	RUNX1T1	C19orf57	1
862	79869	RUNX1T1	CPSF7	1
862	80258	RUNX1T1	EFHC2	1
862	84445	RUNX1T1	LZTS2	1
862	90993	RUNX1T1	CREB3L1	1
862	220082	RUNX1T1	SPERT	1
862	287015	RUNX1T1	TRIM42	1
862	339834	RUNX1T1	CCDC36	1
868	2885	CBLB	GRB2	1
868	8440	CBLB	NCK2	1
868	10539	CBLB	GLRX3	1
868	26003	CBLB	GORASP2	1
868	84959	CBLB	UBASH3B	1
874	6386	CBR3	SDCBP	1
875	875	CBS	CBS	1
875	1962	CBS	EHHADH	1
875	5300	CBS	PIN1	2
875	5571	CBS	PRKAG1	1
875	5682	CBS	PSMA1	1
875	7329	CBS	UBE2I	1
875	53347	CBS	UBASH3A	2
883	9319	CCBL1	TRIP13	1
883	55697	CCBL1	VAC14	1
887	50863	CCKBR	NTM	1
892	1024	CCNC	CDK8	1
892	1406	CCNC	CRX	1
892	2801	CCNC	GOLGA2	1
892	3860	CCNC	KRT13	1
892	3866	CCNC	KRT15	1
892	3881	CCNC	KRT31	1
892	4223	CCNC	MEOX2	1
892	4259	CCNC	MGST3	1
892	4747	CCNC	NEFL	1
892	7566	CCNC	ZNF18	1
892	10474	CCNC	TADA3	1
892	22827	CCNC	PUF60	1
892	51562	CCNC	MBIP	1
892	56658	CCNC	TRIM39	1
892	57326	CCNC	PBXIP1	1
892	64802	CCNC	NMNAT1	1
892	84445	CCNC	LZTS2	2
892	84656	CCNC	GLYR1	1
892	93986	CCNC	FOXP2	1
892	114824	CCNC	PNMA5	2
892	143241	CCNC	DYDC1	1
894	1020	CCND2	CDK5	2
894	1026	CCND2	CDKN1A	1
896	1019	CCND3	CDK4	2
896	1021	CCND3	CDK6	2
896	1026	CCND3	CDKN1A	1
896	24144	CCND3	TFIP11	1
896	84265	CCND3	POLR3GL	1
900	9240	CCNG1	PNMA1	2
900	10318	CCNG1	TNIP1	2
900	11030	CCNG1	RBPMS	1
900	24144	CCNG1	TFIP11	1
900	57144	CCNG1	PAK7	1
900	79618	CCNG1	HMBOX1	1
900	84445	CCNG1	LZTS2	1
900	125115	CCNG1	KRT40	2
900	220082	CCNG1	SPERT	1
900	386675	CCNG1	KRTAP10-7	2
901	54906	CCNG2	FAM208B	1
901	80258	CCNG2	EFHC2	1
902	2801	CCNH	GOLGA2	2
902	2810	CCNH	SFN	2
902	5682	CCNH	PSMA1	1
902	8500	CCNH	PPFIA1	1
902	10241	CCNH	CALCOCO2	1
902	10403	CCNH	NDC80	1
902	10534	CCNH	SSSCA1	2
902	11266	CCNH	DUSP12	1
902	80125	CCNH	CCDC33	1
902	80129	CCNH	CCDC170	1
902	117178	CCNH	SSX2IP	2
902	147700	CCNH	KLC3	1
931	147872	MS4A1	CCDC155	1
945	3881	CD33	KRT31	1
945	125115	CD33	KRT40	2
946	2274	SIGLEC6	FHL2	1
946	6925	SIGLEC6	TCF4	1
949	3846	SCARB1	KRTAP5-9	1
949	386676	SCARB1	KRTAP10-9	1
956	163183	ENTPD3	SYNE4	1
957	4601	ENTPD5	MXI1	1
958	7186	CD40	TRAF2	2
961	163183	CD47	SYNE4	1
969	147744	CD69	TMEM190	1
973	89885	CD79A	FATE1	2
974	6449	CD79B	SGTA	1
977	54762	CD151	GRAMD1C	1
978	5682	CDA	PSMA1	1
978	5733	CDA	PTGER3	2
978	6386	CDA	SDCBP	1
978	9841	CDA	ZBTB24	2
978	55041	CDA	PLEKHB2	1
978	55093	CDA	WDYHV1	1
978	79025	CDA	C20orf195	1
978	84708	CDA	LNX1	1
983	1163	CDK1	CKS1B	2
988	2801	CDC5L	GOLGA2	1
988	390535	CDC5L	GOLGA8EP	2
988	440321	CDC5L	FLJ32679	2
989	5966	07-Sep	REL	1
989	151011	07-Sep	10-Sep	2
996	1312	CDC27	COMT	1
997	6386	CDC34	SDCBP	1
997	6477	CDC34	SIAH1	1
998	5062	CDC42	PAK2	1
998	10435	CDC42	CDC42EP2	1
998	11135	CDC42	CDC42EP1	2
998	84612	CDC42	PARD6B	1
1013	6449	CDH15	SGTA	1
1019	1031	CDK4	CDKN2C	1
1019	1032	CDK4	CDKN2D	2
1019	51361	CDK4	HOOK1	1
1021	1030	CDK6	CDKN2B	1
1021	1031	CDK6	CDKN2C	2
1021	1032	CDK6	CDKN2D	2
1021	1600	CDK6	DAB1	1
1021	5684	CDK6	PSMA3	1
1026	3881	CDKN1A	KRT31	2
1026	5111	CDKN1A	PCNA	2
1026	6925	CDKN1A	TCF4	1
1026	7185	CDKN1A	TRAF1	1
1026	22806	CDKN1A	IKZF3	1
1026	56159	CDKN1A	TEX11	1
1026	57159	CDKN1A	TRIM54	2
1030	7185	CDKN2B	TRAF1	1
1030	60491	CDKN2B	NIF3L1	1
1030	80125	CDKN2B	CCDC33	1
1031	5966	CDKN2C	REL	2
1031	6925	CDKN2C	TCF4	2
1031	6938	CDKN2C	TCF12	1
1031	10768	CDKN2C	AHCYL1	1
1031	55577	CDKN2C	NAGK	2
1031	60491	CDKN2C	NIF3L1	1
1032	3164	CDKN2D	NR4A1	1
1032	4929	CDKN2D	NR4A2	2
1032	22806	CDKN2D	IKZF3	1
1032	51171	CDKN2D	HSD17B14	1
1032	84970	CDKN2D	C1orf94	2
1032	388324	CDKN2D	INCA1	2
1038	51364	CDR1	ZMYND10	1
1039	1329	CDR2	COX5B	1
1039	3801	CDR2	KIFC3	1
1039	5585	CDR2	PKN1	1
1039	6605	CDR2	SMARCE1	1
1039	7276	CDR2	TTR	1
1039	9470	CDR2	EIF4E2	1
1039	9759	CDR2	HDAC4	1
1039	9911	CDR2	TMCC2	1
1039	10573	CDR2	MRPL28	1
1039	26511	CDR2	CHIC2	1
1039	27156	CDR2	RSPH14	1
1039	51421	CDR2	AMOTL2	1
1039	54535	CDR2	CCHCR1	2
1039	55093	CDR2	WDYHV1	1
1039	55633	CDR2	TBC1D22B	1
1039	55758	CDR2	RCOR3	1
1039	55957	CDR2	LIN37	1
1039	63898	CDR2	SH2D4A	2
1039	79005	CDR2	SCNM1	1
1039	79165	CDR2	LENG1	1
1039	83541	CDR2	FAM110A	1
1039	84080	CDR2	ENKD1	1
1039	84140	CDR2	FAM161A	1
1039	84260	CDR2	TCHP	1
1039	84832	CDR2	ANKRD36BP1	1
1039	115106	CDR2	HAUS1	2
1039	127703	CDR2	C1orf216	1
1039	151254	CDR2	ALS2CR11	1
1039	200081	CDR2	TXLNA	2
1039	201725	CDR2	C4orf46	2
1039	283152	CDR2	CCDC153	1
1039	284058	CDR2	KANSL1	1
1039	285753	CDR2	CEP57L1	1
1041	55165	CDSN	CEP55	1
1046	1163	CDX4	CKS1B	1
1046	4004	CDX4	LMO1	1
1046	4005	CDX4	LMO2	2
1046	5562	CDX4	PRKAA1	1
1046	5565	CDX4	PRKAB2	1
1054	1649	CEBPG	DDIT3	2
1068	129049	CETN1	SGSM1	2
1068	134359	CETN1	POC5	2
1069	114824	CETN2	PNMA5	1
1069	129049	CETN2	SGSM1	2
1069	134359	CETN2	POC5	1
1070	129049	CETN3	SGSM1	2
1070	134359	CETN3	POC5	2
1072	1073	CFL1	CFL2	2
1073	1073	CFL2	CFL2	1
1073	10486	CFL2	CAP2	2
1073	11034	CFL2	DSTN	2
1073	25913	CFL2	POT1	1
1102	1102	RCBTB2	RCBTB2	1
1102	7329	RCBTB2	UBE2I	1
1102	10667	RCBTB2	FARS2	1
1106	11043	CHD2	MID2	1
1106	55145	CHD2	THAP1	1
1106	83659	CHD2	TEKT1	1
1106	90933	CHD2	TRIM41	2
1106	222389	CHD2	BEND7	1
1123	8440	CHN1	NCK2	2
1123	51409	CHN1	HEMK1	1
1146	3881	CHRNG	KRT31	1
1146	386675	CHRNG	KRTAP10-7	1
1146	386676	CHRNG	KRTAP10-9	1
1146	386681	CHRNG	KRTAP10-8	2
1146	386682	CHRNG	KRTAP10-3	2
1146	388677	CHRNG	NOTCH2NL	2
1152	140462	CKB	ASB9	2
1153	3190	CIRBP	HNRNPK	2
1153	5940	CIRBP	RBMY1A1	2
1153	6626	CIRBP	SNRPA	2
1153	27316	CIRBP	RBMX	2
1153	84708	CIRBP	LNX1	1
1153	159163	CIRBP	RBMY1F	1
1153	202559	CIRBP	KHDRBS2	1
1158	140462	CKM	ASB9	2
1163	1163	CKS1B	CKS1B	1
1163	3846	CKS1B	KRTAP5-9	1
1163	4222	CKS1B	MEOX1	1
1163	5966	CKS1B	REL	1
1163	5987	CKS1B	TRIM27	1
1163	6925	CKS1B	TCF4	1
1163	10320	CKS1B	IKZF1	1
1163	10865	CKS1B	ARID5A	1
1163	54763	CKS1B	ROPN1	2
1163	55964	CKS1B	03-Sep	1
1163	145282	CKS1B	MIPOL1	1
1163	220082	CKS1B	SPERT	2
1163	386676	CKS1B	KRTAP10-9	1
1163	391257	CKS1B	SUMO1P1	1
1175	79719	AP2S1	AAGAB	2
1178	1178	CLC	CLC	1
1180	10513	CLCN1	APPBP2	1
1180	171483	CLCN1	FAM9B	1
1195	5152	CLK1	PDE9A	2
1195	386675	CLK1	KRTAP10-7	2
1196	1196	CLK2	CLK2	1
1196	1198	CLK2	CLK3	2
1196	1889	CLK2	ECE1	1
1196	5987	CLK2	TRIM27	1
1196	6386	CLK2	SDCBP	2
1196	6733	CLK2	SRPK2	2
1196	7307	CLK2	U2AF1	1
1196	7329	CLK2	UBE2I	1
1196	8233	CLK2	ZRSR2	1
1196	9584	CLK2	RBM39	2
1196	10127	CLK2	ZNF263	2
1196	10250	CLK2	SRRM1	1
1196	10921	CLK2	RNPS1	2
1196	11275	CLK2	KLHL2	1
1196	25888	CLK2	ZNF473	2
1196	51073	CLK2	MRPL4	1
1196	51213	CLK2	LUZP4	2
1196	57035	CLK2	RSRP1	1
1196	57541	CLK2	ZNF398	1
1196	64395	CLK2	GMCL1	1
1196	79753	CLK2	SNIP1	1
1196	79869	CLK2	CPSF7	1
1196	84124	CLK2	ZNF394	1
1196	84708	CLK2	LNX1	1
1196	84950	CLK2	PRPF38A	1
1196	91746	CLK2	YTHDC1	1
1198	1198	CLK3	CLK3	1
1198	3216	CLK3	HOXB6	1
1198	3217	CLK3	HOXB7	1
1198	4939	CLK3	OAS2	1
1198	5940	CLK3	RBMY1A1	1
1198	6386	CLK3	SDCBP	2
1198	6733	CLK3	SRPK2	2
1198	10127	CLK3	ZNF263	2
1198	27316	CLK3	RBMX	1
1198	57035	CLK3	RSRP1	2
1198	159163	CLK3	RBMY1F	1
1198	386682	CLK3	KRTAP10-3	1
1207	2035	CLNS1A	EPB41	2
1207	6632	CLNS1A	SNRPD1	2
1207	6633	CLNS1A	SNRPD2	2
1207	6637	CLNS1A	SNRPG	2
1207	11157	CLNS1A	LSM6	2
1207	27258	CLNS1A	LSM3	2
1207	57819	CLNS1A	LSM2	2
1263	5451	PLK3	POU2F1	1
1270	7205	CNTF	TRIP6	1
1270	125115	CNTF	KRT40	2
1278	6449	COL1A2	SGTA	2
1278	29979	COL1A2	UBQLN1	1
1295	5966	COL8A1	REL	1
1295	6671	COL8A1	SP4	1
1295	9586	COL8A1	CREB5	1
1295	55697	COL8A1	VAC14	1
1295	83899	COL8A1	KRTAP9-2	1
1295	125115	COL8A1	KRT40	2
1295	386675	COL8A1	KRTAP10-7	2
1295	386681	COL8A1	KRTAP10-8	1
1295	386682	COL8A1	KRTAP10-3	2
1295	388324	COL8A1	INCA1	1
1295	388677	COL8A1	NOTCH2NL	2
1295	388818	COL8A1	KRTAP26-1	1
1296	6449	COL8A2	SGTA	1
1300	29979	COL10A1	UBQLN1	2
1300	54971	COL10A1	BANP	1
1311	5013	COMP	OTX1	1
1312	3846	COMT	KRTAP5-9	2
1312	3881	COMT	KRT31	1
1312	9319	COMT	TRIP13	2
1312	125115	COMT	KRT40	2
1327	6386	COX4I1	SDCBP	2
1329	3866	COX5B	KRT15	1
1329	3881	COX5B	KRT31	2
1329	7185	COX5B	TRAF1	1
1329	8553	COX5B	BHLHE40	1
1329	9240	COX5B	PNMA1	1
1329	24144	COX5B	TFIP11	1
1329	339834	COX5B	CCDC36	1
1351	4869	COX8A	NPM1	1
1366	163183	CLDN7	SYNE4	1
1375	165100	CPT1B	C2orf57	1
1382	147872	CRABP2	CCDC155	1
1386	2353	ATF2	FOS	2
1386	3801	ATF2	KIFC3	2
1386	5601	ATF2	MAPK9	1
1386	7341	ATF2	SUMO1	1
1386	11340	ATF2	EXOSC8	1
1392	3881	CRH	KRT31	1
1398	158297	CRK	FAM154A	1
1400	1400	CRMP1	CRMP1	1
1400	1809	CRMP1	DPYSL3	1
1400	26985	CRMP1	AP3M1	1
1401	29926	CRP	GMPPA	1
1406	1984	CRX	EIF5A	1
1406	4302	CRX	MLLT6	1
1406	4920	CRX	ROR2	2
1406	5565	CRX	PRKAB2	1
1406	5699	CRX	PSMB10	1
1406	6660	CRX	SOX5	1
1406	8576	CRX	STK16	1
1406	9140	CRX	ATG12	1
1406	9247	CRX	GCM2	2
1406	9812	CRX	KIAA0141	1
1406	9814	CRX	SFI1	1
1406	10152	CRX	ABI2	1
1406	23334	CRX	SZT2	1
1406	26051	CRX	PPP1R16B	1
1406	29948	CRX	OSGIN1	1
1406	51388	CRX	NIP7	1
1406	54870	CRX	QRICH1	1
1406	54955	CRX	C1orf109	1
1406	55022	CRX	PID1	1
1406	83606	CRX	GUCD1	1
1406	91694	CRX	LONRF1	2
1406	113251	CRX	LARP4	1
1406	114792	CRX	KLHL32	1
1406	137886	CRX	UBXN2B	1
1406	203228	CRX	C9orf72	1
1406	255193	CRX	CSNK1G2-AS1	1
1408	1487	CRY2	CTBP1	1
1408	5152	CRY2	PDE9A	1
1408	23281	CRY2	MTUS2	1
1409	1409	CRYAA	CRYAA	1
1409	1410	CRYAA	CRYAB	1
1409	6386	CRYAA	SDCBP	1
1409	26003	CRYAA	GORASP2	2
1409	51324	CRYAA	SPG21	1
1409	55093	CRYAA	WDYHV1	1
1410	1410	CRYAB	CRYAB	1
1410	11332	CRYAB	ACOT7	1
1410	30000	CRYAB	TNPO2	1
1410	65003	CRYAB	MRPL11	1
1410	79090	CRYAB	TRAPPC6A	1
1410	337879	CRYAB	KRTAP8-1	1
1410	337972	CRYAB	KRTAP19-5	2
1411	1414	CRYBA1	CRYBB1	2
1411	1417	CRYBA1	CRYBB3	1
1411	11030	CRYBA1	RBPMS	1
1411	84528	CRYBA1	RHOXF2	1
1413	79959	CRYBA4	CEP76	1
1418	7185	CRYGA	TRAF1	2
1435	2275	CSF1	FHL3	1
1435	6449	CSF1	SGTA	1
1435	388677	CSF1	NOTCH2NL	1
1437	4223	CSF2	MEOX2	1
1438	89885	CSF2RA	FATE1	1
1447	2274	CSN2	FHL2	2
1448	11030	CSN3	RBPMS	1
1453	1857	CSNK1D	DVL3	1
1453	114088	CSNK1D	TRIM9	2
1453	541468	CSNK1D	LURAP1	1
1454	1857	CSNK1E	DVL3	1
1455	10087	CSNK1G2	COL4A3BP	1
1455	10513	CSNK1G2	APPBP2	1
1455	386675	CSNK1G2	KRTAP10-7	1
1457	4110	CSNK2A1	MAGEA11	1
1457	4800	CSNK2A1	NFYA	1
1457	54778	CSNK2A1	RNF111	1
1457	55145	CSNK2A1	THAP1	1
1457	246329	CSNK2A1	STAC3	1
1459	90933	CSNK2A2	TRIM41	1
1466	5987	CSRP2	TRIM27	1
1468	3846	SLC25A10	KRTAP5-9	2
1468	4188	SLC25A10	MDFI	1
1468	85291	SLC25A10	KRTAP4-2	2
1468	125115	SLC25A10	KRT40	2
1468	386681	SLC25A10	KRTAP10-8	2
1468	386682	SLC25A10	KRTAP10-3	2
1468	388677	SLC25A10	NOTCH2NL	2
1469	6449	CST1	SGTA	1
1470	5684	CST2	PSMA3	1
1470	54507	CST2	ADAMTSL4	1
1470	386682	CST2	KRTAP10-3	1
1470	388677	CST2	NOTCH2NL	2
1478	9146	CSTF2	HGS	2
1478	10342	CSTF2	TFG	1
1478	26039	CSTF2	SS18L1	1
1478	26206	CSTF2	SPAG8	1
1478	29979	CSTF2	UBQLN1	2
1478	84905	CSTF2	ZNF341	1
1485	29979	CTAG1B	UBQLN1	1
1487	1487	CTBP1	CTBP1	1
1487	1488	CTBP1	CTBP2	1
1487	3215	CTBP1	HOXB5	1
1487	5562	CTBP1	PRKAA1	1
1487	5601	CTBP1	MAPK9	1
1487	7050	CTBP1	TGIF1	1
1487	8715	CTBP1	NOL4	1
1487	10320	CTBP1	IKZF1	1
1487	11278	CTBP1	KLF12	1
1487	23177	CTBP1	CEP68	1
1487	23236	CTBP1	PLCB1	2
1487	54828	CTBP1	BCAS3	1
1487	57616	CTBP1	TSHZ3	1
1487	63948	CTBP1	DMRTB1	1
1487	93986	CTBP1	FOXP2	2
1487	140688	CTBP1	NOL4L	1
1488	2313	CTBP2	FLI1	1
1488	3215	CTBP2	HOXB5	2
1488	7050	CTBP2	TGIF1	1
1488	8715	CTBP2	NOL4	2
1488	10320	CTBP2	IKZF1	2
1488	10472	CTBP2	ZBTB18	2
1488	10742	CTBP2	RAI2	2
1488	22807	CTBP2	IKZF2	1
1488	23236	CTBP2	PLCB1	1
1488	29994	CTBP2	BAZ2B	1
1488	54828	CTBP2	BCAS3	1
1488	57616	CTBP2	TSHZ3	1
1488	63948	CTBP2	DMRTB1	1
1488	79755	CTBP2	ZNF750	1
1488	84458	CTBP2	LCOR	1
1488	85376	CTBP2	RIMBP3	1
1488	93986	CTBP2	FOXP2	2
1488	139341	CTBP2	FUNDC1	1
1488	140688	CTBP2	NOL4L	1
1489	4105	CTF1	MAGEA6	1
1491	1491	CTH	CTH	1
1491	8434	CTH	RECK	2
1491	55093	CTH	WDYHV1	1
1491	83606	CTH	GUCD1	2
1500	200845	CTNND1	KCTD6	2
1503	1503	CTPS1	CTPS1	1
1511	3881	CTSG	KRT31	1
1511	388677	CTSG	NOTCH2NL	1
1514	6449	CTSL	SGTA	1
1522	3846	CTSZ	KRTAP5-9	1
1522	5359	CTSZ	PLSCR1	1
1522	11043	CTSZ	MID2	1
1522	23281	CTSZ	MTUS2	1
1522	125115	CTSZ	KRT40	1
1522	388677	CTSZ	NOTCH2NL	1
1534	1896	CYB561	EDA	1
1534	6048	CYB561	RNF5	1
1535	5684	CYBA	PSMA3	1
1535	11030	CYBA	RBPMS	1
1543	116173	CYP1A1	CMTM5	1
1600	4154	DAB1	MBNL1	2
1600	4920	DAB1	ROR2	2
1600	5300	DAB1	PIN1	1
1600	6628	DAB1	SNRPB	2
1600	6919	DAB1	TCEA2	1
1600	8372	DAB1	HYAL3	1
1600	8553	DAB1	BHLHE40	1
1600	9360	DAB1	PPIG	1
1600	9500	DAB1	MAGED1	2
1600	9802	DAB1	DAZAP2	1
1600	10169	DAB1	SERF2	2
1600	10326	DAB1	SIRPB1	1
1600	10865	DAB1	ARID5A	1
1600	11129	DAB1	CLASRP	1
1600	23126	DAB1	POGZ	1
1600	23201	DAB1	FAM168A	2
1600	23543	DAB1	RBFOX2	2
1600	27033	DAB1	ZBTB32	1
1600	27287	DAB1	VENTX	1
1600	54472	DAB1	TOLLIP	1
1600	54532	DAB1	USP53	1
1600	54819	DAB1	ZCCHC10	2
1600	55093	DAB1	WDYHV1	2
1600	55342	DAB1	STRBP	1
1600	55796	DAB1	MBNL3	2
1600	64744	DAB1	SMAP2	2
1600	79618	DAB1	HMBOX1	2
1600	83640	DAB1	FAM103A1	2
1600	84528	DAB1	RHOXF2	2
1600	84708	DAB1	LNX1	1
1600	84872	DAB1	ZC3H10	2
1600	84970	DAB1	C1orf94	2
1600	92345	DAB1	NAF1	1
1600	92906	DAB1	HNRNPLL	1
1600	118738	DAB1	ZNF488	1
1600	122183	DAB1	PRR20A	1
1600	148523	DAB1	CIART	1
1600	160418	DAB1	TMTC3	1
1600	170082	DAB1	TCEANC	1
1600	284194	DAB1	LGALS9B	1
1600	337879	DAB1	KRTAP8-1	2
1600	337972	DAB1	KRTAP19-5	1
1600	337974	DAB1	KRTAP19-7	1
1600	654346	DAB1	LGALS9C	1
1602	1602	DACH1	DACH1	1
1602	2257	DACH1	FGF12	2
1602	9360	DACH1	PPIG	1
1602	9604	DACH1	RNF14	1
1602	10768	DACH1	AHCYL1	2
1602	11338	DACH1	U2AF2	1
1602	54819	DACH1	ZCCHC10	1
1602	55577	DACH1	NAGK	2
1602	79169	DACH1	C1orf35	1
1610	5565	DAO	PRKAB2	2
1615	7965	DARS	AIMP2	2
1616	2801	DAXX	GOLGA2	1
1616	54550	DAXX	NECAB2	1
1616	55536	DAXX	CDCA7L	1
1616	57326	DAXX	PBXIP1	1
1616	64170	DAXX	CARD9	1
1616	117178	DAXX	SSX2IP	1
1616	171483	DAXX	FAM9B	1
1635	2257	DCTD	FGF12	1
1635	6386	DCTD	SDCBP	2
1635	25828	DCTD	TXN2	1
1635	26003	DCTD	GORASP2	1
1635	115416	DCTD	MALSU1	1
1641	2801	DCX	GOLGA2	2
1641	3801	DCX	KIFC3	1
1641	4222	DCX	MEOX1	1
1641	5987	DCX	TRIM27	2
1641	9925	DCX	ZBTB5	1
1641	10241	DCX	CALCOCO2	1
1641	10320	DCX	IKZF1	1
1641	10615	DCX	SPAG5	1
1641	11043	DCX	MID2	2
1641	60561	DCX	RINT1	1
1641	125115	DCX	KRT40	1
1641	386681	DCX	KRTAP10-8	2
1645	5774	AKR1C1	PTPN3	1
1649	2355	DDIT3	FOSL2	1
1649	4005	DDIT3	LMO2	1
1649	7597	DDIT3	ZBTB25	1
1649	8742	DDIT3	TNFSF12	1
1649	10302	DDIT3	SNAPC5	1
1649	51171	DDIT3	HSD17B14	1
1649	51421	DDIT3	AMOTL2	1
1649	55048	DDIT3	VPS37C	1
1649	55509	DDIT3	BATF3	1
1649	56946	DDIT3	C11orf30	2
1649	79882	DDIT3	ZC3H14	1
1649	91647	DDIT3	ATPAF2	2
1649	283152	DDIT3	CCDC153	1
1656	2801	DDX6	GOLGA2	1
1656	4591	DDX6	TRIM37	1
1656	4841	DDX6	NONO	1
1656	5987	DDX6	TRIM27	1
1656	6293	DDX6	VPS52	1
1656	6925	DDX6	TCF4	2
1656	7572	DDX6	ZNF24	1
1656	10241	DDX6	CALCOCO2	1
1656	10320	DDX6	IKZF1	1
1656	10807	DDX6	SDCCAG3	1
1656	10900	DDX6	RUNDC3A	2
1656	56478	DDX6	EIF4ENIF1	1
1656	79444	DDX6	BIRC7	1
1656	80153	DDX6	EDC3	1
1656	80321	DDX6	CEP70	1
1656	114824	DDX6	PNMA5	1
1656	125115	DDX6	KRT40	2
1656	222389	DDX6	BEND7	1
1656	386681	DDX6	KRTAP10-8	1
1656	386682	DDX6	KRTAP10-3	1
1656	653121	DDX6	ZBTB8A	1
1665	84619	DHX15	ZGPAT	2
1665	84991	DHX15	RBM17	2
1671	29979	DEFA6	UBQLN1	1
1674	1962	DES	EHHADH	1
1674	7329	DES	UBE2I	1
1674	170954	DES	PPP1R18	1
1678	3866	TIMM8A	KRT15	1
1678	10254	TIMM8A	STAM2	1
1719	80318	DHFR	GKAP1	1
1725	1725	DHPS	DHPS	1
1725	1984	DHPS	EIF5A	1
1725	5794	DHPS	PTPRH	2
1725	5874	DHPS	RAB27B	1
1725	5966	DHPS	REL	1
1725	6133	DHPS	RPL9	2
1725	7697	DHPS	ZNF138	2
1725	22846	DHPS	VASH1	1
1725	55093	DHPS	WDYHV1	1
1725	56648	DHPS	EIF5A2	2
1731	1731	01-Sep	01-Sep	1
1731	5413	01-Sep	05-Sep	1
1731	23157	01-Sep	06-Sep	1
1731	56159	01-Sep	TEX11	1
1731	124404	01-Sep	12-Sep	2
1731	154796	01-Sep	AMOT	1
1746	2896	DLX2	GRN	1
1756	1838	DMD	DTNB	1
1756	8727	DMD	CTNNAL1	1
1756	115106	DMD	HAUS1	1
1781	83658	DYNC1I2	DYNLRB1	2
1788	6672	DNMT3A	SP100	1
1788	8115	DNMT3A	TCL1A	1
1791	5966	DNTT	REL	1
1794	3190	DOCK2	HNRNPK	2
1794	3846	DOCK2	KRTAP5-9	2
1794	4188	DOCK2	MDFI	2
1794	5359	DOCK2	PLSCR1	1
1794	10241	DOCK2	CALCOCO2	1
1794	23281	DOCK2	MTUS2	1
1794	23582	DOCK2	CCNDBP1	2
1794	83899	DOCK2	KRTAP9-2	1
1794	85280	DOCK2	KRTAP9-4	1
1794	85291	DOCK2	KRTAP4-2	2
1794	125115	DOCK2	KRT40	2
1794	202559	DOCK2	KHDRBS2	2
1794	386676	DOCK2	KRTAP10-9	2
1794	386677	DOCK2	KRTAP10-1	2
1794	386681	DOCK2	KRTAP10-8	2
1794	386682	DOCK2	KRTAP10-3	2
1794	388677	DOCK2	NOTCH2NL	2
1800	10513	DPEP1	APPBP2	1
1801	7024	DPH1	TFCP2	1
1802	3605	DPH2	IL17A	1
1806	56925	DPYD	LXN	1
1806	57120	DPYD	GOPC	1
1808	1808	DPYSL2	DPYSL2	1
1808	1809	DPYSL2	DPYSL3	2
1808	26003	DPYSL2	GORASP2	1
1808	56896	DPYSL2	DPYSL5	2
1810	6908	DR1	TBP	1
1810	54107	DR1	POLE3	2
1819	51389	DRG2	RWDD1	1
1820	130502	ARID3A	TTC32	1
1820	388677	ARID3A	NOTCH2NL	1
1831	8379	TSC22D3	MAD1L1	1
1831	79173	TSC22D3	C19orf57	1
1838	1838	DTNB	DTNB	1
1838	3881	DTNB	KRT31	1
1838	7186	DTNB	TRAF2	1
1838	7415	DTNB	VCP	1
1838	8500	DTNB	PPFIA1	1
1838	10152	DTNB	ABI2	2
1838	10363	DTNB	HMG20A	1
1838	23281	DTNB	MTUS2	2
1838	23636	DTNB	NUP62	1
1838	26088	DTNB	GGA1	1
1838	51225	DTNB	ABI3	1
1838	55165	DTNB	CEP55	1
1838	80254	DTNB	CEP63	1
1838	81565	DTNB	NDEL1	1
1838	83878	DTNB	USHBP1	1
1838	84062	DTNB	DTNBP1	1
1838	84654	DTNB	SPZ1	1
1838	125115	DTNB	KRT40	2
1838	200081	DTNB	TXLNA	1
1838	221504	DTNB	ZBTB9	1
1855	8440	DVL1	NCK2	1
1855	140691	DVL1	TRIM69	1
1857	2040	DVL3	STOM	1
1857	9422	DVL3	ZNF264	1
1857	10069	DVL3	RWDD2B	1
1857	10482	DVL3	NXF1	1
1857	11033	DVL3	ADAP1	1
1857	51274	DVL3	KLF3	1
1857	57050	DVL3	UTP3	1
1857	79159	DVL3	NOL12	1
1857	90874	DVL3	ZNF697	1
1857	91746	DVL3	YTHDC1	1
1857	148281	DVL3	SYT6	1
1857	220965	DVL3	FAM13C	1
1861	386675	TOR1A	KRTAP10-7	1
1876	7027	E2F6	TFDP1	2
1876	7029	E2F6	TFDP2	2
1876	386675	E2F6	KRTAP10-7	1
1877	386672	E4F1	KRTAP10-4	1
1877	386675	E4F1	KRTAP10-7	1
1879	57594	EBF1	HOMEZ	1
1879	91647	EBF1	ATPAF2	1
1889	386677	ECE1	KRTAP10-1	1
1889	386680	ECE1	KRTAP10-5	1
1890	1890	TYMP	TYMP	1
1891	7185	ECH1	TRAF1	2
1891	171483	ECH1	FAM9B	2
1896	2014	EDA	EMP3	2
1896	4118	EDA	MAL	1
1896	5350	EDA	PLN	2
1896	22845	EDA	DOLK	1
