Kinase;Entrez GeneID;Gene;Entrez GeneID;Category
PRKCA;5578;AKAP12;9590;Category 2
PRKCA;5578;CDC42;998;Category 2
PRKCA;5578;RALBP1;10928;Category 1
PRKCA;5578;RHOA;387;Category 2
PRKCA;5578;TRIM29;23650;Category 2
PRKCA;5578;ADRBK1;156;Category 4
PRKCA;5578;PRKG1;5592;Category 4
PRKCA;5578;ADD3;120;Category 4
PRKCA;5578;ADRA1B;147;Category 4
PRKCA;5578;ANXA2;302;Category 4
PRKCA;5578;APLP2;334;Category 4
PRKCA;5578;ATP2B1;490;Category 4
PRKCA;5578;ATP2B2;491;Category 4
PRKCA;5578;CFTR;1080;Category 4
PRKCA;5578;CHAT;1103;Category 4
PRKCA;5578;CREM;1390;Category 4
PRKCA;5578;DDX5;1655;Category 4
PRKCA;5578;DLX3;1747;Category 4
PRKCA;5578;DNM1;1759;Category 4
PRKCA;5578;DRD1IP;50632;Category 4
PRKCA;5578;EGFR;1956;Category 4
PRKCA;5578;EIF4E;1977;Category 4
PRKCA;5578;EWSR1;2130;Category 4
PRKCA;5578;F11R;50848;Category 4
PRKCA;5578;GABRG2;2566;Category 4
PRKCA;5578;GABRR1;2569;Category 4
PRKCA;5578;GFAP;2670;Category 4
PRKCA;5578;GFPT1;2673;Category 4
PRKCA;5578;GJA1;2697;Category 4
PRKCA;5578;GJB1;2705;Category 4
PRKCA;5578;GMFB;2764;Category 4
PRKCA;5578;GNA15;2769;Category 4
PRKCA;5578;GPM6A;2823;Category 4
PRKCA;5578;GRIA1;2890;Category 4
PRKCA;5578;GRIA2;2891;Category 4
PRKCA;5578;GRIA4;2893;Category 4
PRKCA;5578;GRIN2A;2903;Category 4
PRKCA;5578;GRIN2B;2904;Category 4
PRKCA;5578;GRM1;2911;Category 4
PRKCA;5578;GRM5;2915;Category 4
PRKCA;5578;GSK3A;2931;Category 4
PRKCA;5578;HES1;3280;Category 4
PRKCA;5578;HLA-A;3105;Category 4
PRKCA;5578;HMGN1;3150;Category 4
PRKCA;5578;HMGN2;3151;Category 4
PRKCA;5578;HSPB8;26353;Category 4
PRKCA;5578;INSR;3643;Category 4
PRKCA;5578;ITGB2;3689;Category 4
PRKCA;5578;ITGB4;3691;Category 4
PRKCA;5578;ITPKA;3706;Category 4
PRKCA;5578;KCNE1;3753;Category 4
PRKCA;5578;KCNQ2;3785;Category 4
PRKCA;5578;KIT;3815;Category 4
PRKCA;5578;KRT18;3875;Category 4
PRKCA;5578;LCK;3932;Category 4
PRKCA;5578;LMNA;4000;Category 4
PRKCA;5578;MARCKS;4082;Category 4
PRKCA;5578;MBP;4155;Category 4
PRKCA;5578;MYOD1;4654;Category 4
PRKCA;5578;NFATC1;4772;Category 4
PRKCA;5578;NOS1;4842;Category 4
PRKCA;5578;NRGN;4900;Category 4
PRKCA;5578;OCLN;4950;Category 4
PRKCA;5578;OPRD1;4985;Category 4
PRKCA;5578;PA2G4;5036;Category 4
PRKCA;5578;PAM;5066;Category 4
PRKCA;5578;PEBP1;5037;Category 4
PRKCA;5578;PFKFB2;5208;Category 4
PRKCA;5578;PLCB1;23236;Category 4
PRKCA;5578;PLD1;5337;Category 4
PRKCA;5578;PLD2;5338;Category 4
PRKCA;5578;PRKCA;5578;Category 4
PRKCA;5578;CORO1B;57175;Category 4
PRKCA;5578;PTGIR;5739;Category 4
PRKCA;5578;PTPN6;5777;Category 4
PRKCA;5578;PTPN11;5781;Category 4
PRKCA;5578;PTPN12;5782;Category 4
PRKCA;5578;RAF1;5894;Category 4
PRKCA;5578;BCL2;596;Category 4
PRKCA;5578;RGS7;6000;Category 4
PRKCA;5578;RHO;6010;Category 4
PRKCA;5578;RPL10;6134;Category 4
PRKCA;5578;RRAD;6236;Category 4
PRKCA;5578;SDC2;6383;Category 4
PRKCA;5578;SDC4;6385;Category 4
PRKCA;5578;SHC1;6464;Category 4
PRKCA;5578;SLC6A9;6536;Category 4
PRKCA;5578;SNAP25;6616;Category 4
PRKCA;5578;SPAG1;6674;Category 4
PRKCA;5578;SPP1;6696;Category 4
PRKCA;5578;SRC;6714;Category 4
PRKCA;5578;STXBP1;6812;Category 4
PRKCA;5578;TNNI3;7137;Category 4
PRKCA;5578;TNNT2;7139;Category 4
PRKCA;5578;TOP2A;7153;Category 4
PRKCA;5578;TP53;7157;Category 4
PRKCA;5578;TRPC3;7222;Category 4
PRKCA;5578;VCL;7414;Category 4
PRKCA;5578;VIL2;7430;Category 4
PRKCA;5578;VIM;7431;Category 4
PRKCA;5578;VTN;7448;Category 4
PRKCA;5578;CASR;846;Category 4
PRKCA;5578;DGKZ;8525;Category 4
PRKCA;5578;DGKD;8527;Category 4
PRKCA;5578;THOC5;8563;Category 4
PRKCA;5578;CBL;867;Category 4
PRKCA;5578;PEA15;8682;Category 4
PRKCA;5578;EDF1;8721;Category 4
PRKCA;5578;SNAP23;8773;Category 4
PRKCA;5578;CD5;921;Category 4
PRKCA;5578;PSCD2;9266;Category 4
PRKCA;5578;CD163;9332;Category 4
PRKCA;5578;HAND1;9421;Category 4
PRKCA;5578;PPP1R14A;94274;Category 4
PRKCA;5578;RGS19;10287;Category 4
PRKCA;5578;TRPV6;55503;Category 4
PRKCB1;5579;ANXA7;310;Category 1
PRKCB1;5579;CHUK;1147;Category 2
PRKCB1;5579;CISH;1154;Category 1
PRKCB1;5579;CSF2RB;1439;Category 2
PRKCB1;5579;DVL2;1856;Category 1
PRKCB1;5579;GABRB2;2561;Category 2
PRKCB1;5579;GABRG2;2566;Category 2
PRKCB1;5579;GCNT1;2650;Category 1
PRKCB1;5579;GNA13;10672;Category 2
PRKCB1;5579;GNB2L1;10399;Category 2
PRKCB1;5579;GRIN1;2902;Category 2
PRKCB1;5579;GRIN2D;2906;Category 1
PRKCB1;5579;GSK3B;2932;Category 2
PRKCB1;5579;HABP4;22927;Category 2
PRKCB1;5579;IFNAR2;3455;Category 2
PRKCB1;5579;IKBKB;3551;Category 2
PRKCB1;5579;KIT;3815;Category 2
PRKCB1;5579;MKI67;4288;Category 2
PRKCB1;5579;PA2G4;5036;Category 2
PRKCB1;5579;PDLIM5;10611;Category 2
PRKCB1;5579;PPP2CB;5516;Category 2
PRKCB1;5579;MAPK6;5597;Category 2
PRKCB1;5579;PTPN11;5781;Category 2
PRKCB1;5579;RB1;5925;Category 2
PRKCB1;5579;RGS2;5997;Category 2
PRKCB1;5579;AFAP;60312;Category 2
PRKCB1;5579;BMPR2;659;Category 2
PRKCB1;5579;SPTAN1;6709;Category 2
PRKCB1;5579;STAT3;6774;Category 2
PRKCB1;5579;STXBP1;6812;Category 2
PRKCB1;5579;VTN;7448;Category 2
PRKCB1;5579;YWHAG;7532;Category 1
PRKCB1;5579;LST1;7940;Category 1
PRKCB1;5579;CARD11;84433;Category 1
PRKCB1;5579;PDLIM7;9260;Category 1
PRKCB1;5579;PRKCBP1;23613;Category 2
PRKCB1;5579;RASGRP3;25780;Category 2
PRKCB1;5579;RIPK4;54101;Category 1
PRKCB1;5579;SYT6;148281;Category 1
PRKCB1;5579;NCF1;4687;Category 3
PRKCB1;5579;ATF2;1386;Category 3
PRKCB1;5579;STMN1;3925;Category 3
PRKCB1;5579;RPS6KB2;6199;Category 3
PRKCB1;5579;FUS;2521;Category 3
PRKCB1;5579;KCNC4;3749;Category 3
PRKCB1;5579;ANXA2;302;Category 4
PRKCB1;5579;CHAT;1103;Category 4
PRKCB1;5579;DAB2;1601;Category 4
PRKCB1;5579;EIF4E;1977;Category 4
PRKCB1;5579;EPB41;2035;Category 4
PRKCB1;5579;GAP43;2596;Category 4
PRKCB1;5579;GJA1;2697;Category 4
PRKCB1;5579;GRIN2B;2904;Category 4
PRKCB1;5579;GRM5;2915;Category 4
PRKCB1;5579;GSK3A;2931;Category 4
PRKCB1;5579;ITGB2;3689;Category 4
PRKCB1;5579;ITGB4BP;3692;Category 4
PRKCB1;5579;ITGB7;3695;Category 4
PRKCB1;5579;LMNB1;4001;Category 4
PRKCB1;5579;MARCKS;4082;Category 4
PRKCB1;5579;NRGN;4900;Category 4
PRKCB1;5579;OCLN;4950;Category 4
PRKCB1;5579;PEBP1;5037;Category 4
PRKCB1;5579;PRKCB1;5579;Category 4
PRKCB1;5579;RRAD;6236;Category 4
PRKCB1;5579;SDC2;6383;Category 4
PRKCB1;5579;BTK;695;Category 4
PRKCB1;5579;TOP2A;7153;Category 4
PRKCB1;5579;CASR;846;Category 4
PRKCB1;5579;CD5;921;Category 4
PRKCB1;5579;PSCD2;9266;Category 4
PRKCD;5580;ADCY7;113;Category 1
PRKCD;5580;CNP;1267;Category 2
PRKCD;5580;ESRRA;2101;Category 2
PRKCD;5580;FYN;2534;Category 2
PRKCD;5580;GABRA1;2554;Category 1
PRKCD;5580;GNA13;10672;Category 2
PRKCD;5580;GNB2L1;10399;Category 2
PRKCD;5580;GRM5;2915;Category 2
PRKCD;5580;GSK3B;2932;Category 2
PRKCD;5580;HABP4;22927;Category 2
PRKCD;5580;IGF1R;3480;Category 2
PRKCD;5580;INSR;3643;Category 2
PRKCD;5580;ITGA6;3655;Category 1
PRKCD;5580;ITGB4;3691;Category 2
PRKCD;5580;LCK;3932;Category 2
PRKCD;5580;LMNB1;4001;Category 2
PRKCD;5580;LYN;4067;Category 4
PRKCD;5580;MBP;4155;Category 2
PRKCD;5580;PAK1;5058;Category 2
PRKCD;5580;PDK1;5163;Category 2
PRKCD;5580;PIK3CA;5290;Category 1
PRKCD;5580;PIK3CB;5291;Category 2
PRKCD;5580;PLD2;5338;Category 2
PRKCD;5580;PPARA;5465;Category 2
PRKCD;5580;PPM1A;5494;Category 1
PRKCD;5580;PPM2C;54704;Category 1
PRKCD;5580;PPP1CA;5499;Category 2
PRKCD;5580;PPP2CA;5515;Category 2
PRKCD;5580;PPP2R5C;5527;Category 1
PRKCD;5580;PRKCZ;5590;Category 2
PRKCD;5580;PRKDC;5591;Category 4
PRKCD;5580;MAPK1;5594;Category 2
PRKCD;5580;MAPK3;5595;Category 2
PRKCD;5580;PLSCR3;57048;Category 1
PRKCD;5580;PDP2;57546;Category 1
PRKCD;5580;PTPN6;5777;Category 2
PRKCD;5580;ACTA1;58;Category 2
PRKCD;5580;RAF1;5894;Category 2
PRKCD;5580;ACTA2;59;Category 1
PRKCD;5580;ACTB;60;Category 2
PRKCD;5580;AFAP;60312;Category 2
PRKCD;5580;SHC1;6464;Category 2
PRKCD;5580;CDCP1;64866;Category 2
PRKCD;5580;SRC;6714;Category 2
PRKCD;5580;TIAM1;7074;Category 1
PRKCD;5580;C1QBP;708;Category 1
PRKCD;5580;YWHAG;7532;Category 1
PRKCD;5580;LMNB2;84823;Category 2
PRKCD;5580;RUNX2;860;Category 2
PRKCD;5580;ADAM9;8754;Category 2
PRKCD;5580;TNFRSF10B;8795;Category 1
PRKCD;5580;CD34;947;Category 1
PRKCD;5580;PTK2B;2185;Category 2
PRKCD;5580;RASGRP3;25780;Category 2
PRKCD;5580;RIPK4;54101;Category 1
PRKCD;5580;ADRBK1;156;Category 4
PRKCD;5580;AKT3;10000;Category 4
PRKCD;5580;ADD1;118;Category 4
PRKCD;5580;ADD2;119;Category 4
PRKCD;5580;ADRA2A;150;Category 4
PRKCD;5580;ADRB2;154;Category 4
PRKCD;5580;CHAT;1103;Category 4
PRKCD;5580;CREBBP;1387;Category 4
PRKCD;5580;DAB2;1601;Category 4
PRKCD;5580;EEF1A1;1915;Category 4
PRKCD;5580;EGFR;1956;Category 4
PRKCD;5580;EIF2S1;1965;Category 4
PRKCD;5580;EP300;2033;Category 4
PRKCD;5580;GNAZ;2781;Category 4
PRKCD;5580;GSK3A;2931;Category 4
PRKCD;5580;HNRPK;3190;Category 4
PRKCD;5580;IL6ST;3572;Category 4
PRKCD;5580;IRS1;3667;Category 4
PRKCD;5580;ITGB2;3689;Category 4
PRKCD;5580;ITGB7;3695;Category 4
PRKCD;5580;KCNJ1;3758;Category 4
PRKCD;5580;KCNJ4;3761;Category 4
PRKCD;5580;MAPT;4137;Category 4
PRKCD;5580;MEP1B;4225;Category 4
PRKCD;5580;MUC1;4582;Category 4
PRKCD;5580;NCF4;4689;Category 4
PRKCD;5580;NFE2L2;4780;Category 4
PRKCD;5580;OPRD1;4985;Category 4
PRKCD;5580;PEBP1;5037;Category 4
PRKCD;5580;PLCB1;23236;Category 4
PRKCD;5580;PLSCR1;5359;Category 4
PRKCD;5580;PRKCD;5580;Category 4
PRKCD;5580;PTPRA;5786;Category 4
PRKCD;5580;BDKRB2;624;Category 4
PRKCD;5580;SDC4;6385;Category 4
PRKCD;5580;FSCN1;6624;Category 4
PRKCD;5580;STAT1;6772;Category 4
PRKCD;5580;STAT3;6774;Category 4
PRKCD;5580;TAGLN;6876;Category 4
PRKCD;5580;KLF5;688;Category 4
PRKCD;5580;YWHAB;7529;Category 4
PRKCD;5580;PSCD1;9267;Category 4
PRKCE;5581;AKAP9;10142;Category 1
PRKCE;5581;CFTR;1080;Category 2
PRKCE;5581;CHAT;1103;Category 2
PRKCE;5581;CNN1;1264;Category 2
PRKCE;5581;COPB1;1315;Category 1
PRKCE;5581;FYN;2534;Category 2
PRKCE;5581;GAD2;2572;Category 2
PRKCE;5581;GNA13;10672;Category 2
PRKCE;5581;GNB2L1;10399;Category 2
PRKCE;5581;GRIN1;2902;Category 2
PRKCE;5581;GRIN2D;2906;Category 1
PRKCE;5581;GRM5;2915;Category 2
PRKCE;5581;HK2;3099;Category 1
PRKCE;5581;ITGB1;3688;Category 2
PRKCE;5581;KRT1;3848;Category 2
PRKCE;5581;MYH2;4620;Category 1
PRKCE;5581;PDLIM5;10611;Category 2
PRKCE;5581;PECAM1;5175;Category 2
PRKCE;5581;PIK3CB;5291;Category 2
PRKCE;5581;PRKD1;5587;Category 2
PRKCE;5581;MAPK1;5594;Category 2
PRKCE;5581;MAPK3;5595;Category 2
PRKCE;5581;ACTA1;58;Category 2
PRKCE;5581;RAF1;5894;Category 2
PRKCE;5581;AFAP;60312;Category 2
PRKCE;5581;SNCA;6622;Category 2
PRKCE;5581;SRC;6714;Category 2
PRKCE;5581;BTK;695;Category 2
PRKCE;5581;ACTC1;70;Category 1
PRKCE;5581;TIAM1;7074;Category 1
PRKCE;5581;VDAC1;7416;Category 2
PRKCE;5581;COPB2;9276;Category 2
PRKCE;5581;SLC25A4;291;Category 1
PRKCE;5581;MET;4233;Category 3
PRKCE;5581;IQGAP1;8826;Category 3
PRKCE;5581;RPS6KB2;6199;Category 3
PRKCE;5581;TNNI3;7137;Category 3
PRKCE;5581;CENTA1;11033;Category 4
PRKCE;5581;GAD1;2571;Category 4
PRKCE;5581;GJA1;2697;Category 4
PRKCE;5581;KRT18;3875;Category 4
PRKCE;5581;OPRD1;4985;Category 4
PRKCE;5581;PRKCE;5581;Category 4
PRKCE;5581;SLC4A3;6508;Category 4
PRKCE;5581;TRPV1;7442;Category 4
PRKCE;5581;PPP1R14A;94274;Category 4
PRKCG;5582;ANXA7;310;Category 1
PRKCG;5582;CCHCR1;54535;Category 1
PRKCG;5582;DVL2;1856;Category 1
PRKCG;5582;EXOC5;10640;Category 1
PRKCG;5582;GABRA1;2554;Category 1
PRKCG;5582;GABRA4;2557;Category 1
PRKCG;5582;GJA3;2700;Category 1
PRKCG;5582;GRIA4;2893;Category 2
PRKCG;5582;GRIN1;2902;Category 2
PRKCG;5582;GRIN2D;2906;Category 1
PRKCG;5582;GRM5;2915;Category 2
PRKCG;5582;NOXA1;10811;Category 1
PRKCG;5582;PA2G4;5036;Category 2
PRKCG;5582;PARD6A;50855;Category 2
PRKCG;5582;PDLIM5;10611;Category 2
PRKCG;5582;PARD3;56288;Category 2
PRKCG;5582;MARK4;57787;Category 2
PRKCG;5582;RGS2;5997;Category 2
PRKCG;5582;AFAP;60312;Category 2
PRKCG;5582;TIAM1;7074;Category 1
PRKCG;5582;VTN;7448;Category 2
PRKCG;5582;YWHAB;7529;Category 2
PRKCG;5582;YWHAG;7532;Category 1
PRKCG;5582;PARD6B;84612;Category 1
PRKCG;5582;PNMA1;9240;Category 1
PRKCG;5582;PPP1R14A;94274;Category 2
PRKCG;5582;PICK1;9463;Category 1
PRKCG;5582;CDC42;998;Category 2
PRKCG;5582;ADRBK1;156;Category 4
PRKCG;5582;CHAT;1103;Category 4
PRKCG;5582;DAB2;1601;Category 4
PRKCG;5582;EIF4E;1977;Category 4
PRKCG;5582;GJA1;2697;Category 4
PRKCG;5582;GRIN2B;2904;Category 4
PRKCG;5582;GSK3A;2931;Category 4
PRKCG;5582;HABP4;22927;Category 4
PRKCG;5582;IRS1;3667;Category 4
PRKCG;5582;NRGN;4900;Category 4
PRKCG;5582;OCLN;4950;Category 4
PRKCG;5582;PEBP1;5037;Category 4
PRKCG;5582;SDC2;6383;Category 4
PRKCG;5582;STXBP1;6812;Category 4
PRKCG;5582;TOP2A;7153;Category 4
PRKCG;5582;CASR;846;Category 4
PRKCG;5582;CD5;921;Category 4
PRKCG;5582;PSCD2;9266;Category 4
PRKCI;5584;CENTA1;11033;Category 2
PRKCI;5584;CHUK;1147;Category 2
PRKCI;5584;FRS2;10818;Category 2
PRKCI;5584;FRS3;10817;Category 2
PRKCI;5584;GAPDH;2597;Category 2
PRKCI;5584;HRAS;3265;Category 2
PRKCI;5584;IRAK1;3654;Category 2
PRKCI;5584;MBP;4155;Category 2
PRKCI;5584;NFKBIA;4792;Category 2
PRKCI;5584;PARD6A;50855;Category 2
PRKCI;5584;PAWR;5074;Category 1
PRKCI;5584;MAP2K1;5604;Category 2
PRKCI;5584;MAP2K5;5607;Category 2
PRKCI;5584;PARD3;56288;Category 2
PRKCI;5584;MARK4;57787;Category 2
PRKCI;5584;RAB4A;5867;Category 2
PRKCI;5584;RAC1;5879;Category 2
PRKCI;5584;SELL;6402;Category 1
PRKCI;5584;SRC;6714;Category 2
PRKCI;5584;YWHAH;7533;Category 2
PRKCI;5584;YWHAZ;7534;Category 2
PRKCI;5584;PARD6G;84552;Category 1
PRKCI;5584;PARD6B;84612;Category 1
PRKCI;5584;SQSTM1;8878;Category 2
PRKCI;5584;PNMA1;9240;Category 1
PRKCI;5584;CDC42;998;Category 2
PRKCI;5584;RHOQ;23433;Category 1
PRKCI;5584;SMG1;23049;Category 2
PRKCI;5584;RPS6KB2;6199;Category 3
PRKCQ;5588;CHUK;1147;Category 2
PRKCQ;5588;CISH;1154;Category 1
PRKCQ;5588;FYN;2534;Category 2
PRKCQ;5588;GRM5;2915;Category 2
PRKCQ;5588;HABP4;22927;Category 2
PRKCQ;5588;IKBKB;3551;Category 2
PRKCQ;5588;LCK;3932;Category 2
PRKCQ;5588;LYN;4067;Category 2
PRKCQ;5588;MARK3;4140;Category 2
PRKCQ;5588;SELL;6402;Category 1
PRKCQ;5588;BTK;695;Category 2
PRKCQ;5588;VAV1;7409;Category 2
PRKCQ;5588;YWHAG;7532;Category 1
PRKCQ;5588;CASP3;836;Category 2
PRKCQ;5588;CARD11;84433;Category 1
PRKCQ;5588;IKBKG;8517;Category 2
PRKCQ;5588;TXNL2;10539;Category 1
PRKCQ;5588;ICAM3;3385;Category 4
PRKCQ;5588;IRS1;3667;Category 4
PRKCQ;5588;MSN;4478;Category 4
PRKCQ;5588;PRKCQ;5588;Category 4
PRKCQ;5588;WIPF1;7456;Category 4
PRKCQ;5588;RASGRP3;25780;Category 4
PRKCQ;5588;STK39;27347;Category 4
PRKCZ;5590;ADCY5;111;Category 1
PRKCZ;5590;CENTA1;11033;Category 2
PRKCZ;5590;CHAT;1103;Category 2
PRKCZ;5590;CSNK2B;1460;Category 2
PRKCZ;5590;DAPK3;1613;Category 2
PRKCZ;5590;FRS2;10818;Category 2
PRKCZ;5590;FYN;2534;Category 2
PRKCZ;5590;GRB14;2888;Category 1
PRKCZ;5590;GRM5;2915;Category 2
PRKCZ;5590;GSK3A;2931;Category 2
PRKCZ;5590;GSK3B;2932;Category 2
PRKCZ;5590;HABP4;22927;Category 2
PRKCZ;5590;HAX1;10456;Category 1
PRKCZ;5590;HNRPA1;3178;Category 2
PRKCZ;5590;HRAS;3265;Category 2
PRKCZ;5590;IL4R;3566;Category 2
PRKCZ;5590;IRAK1;3654;Category 2
PRKCZ;5590;JAK1;3716;Category 2
PRKCZ;5590;KRT10;3858;Category 1
PRKCZ;5590;MBP;4155;Category 2
PRKCZ;5590;NCL;4691;Category 2
PRKCZ;5590;NFATC2;4773;Category 2
PRKCZ;5590;PARD6A;50855;Category 2
PRKCZ;5590;PAWR;5074;Category 1
PRKCZ;5590;PDK1;5163;Category 2
PRKCZ;5590;PPP3CA;5530;Category 1
PRKCZ;5590;PRG2;5553;Category 1
PRKCZ;5590;PRKCSH;5589;Category 1
PRKCZ;5590;MAPK1;5594;Category 2
PRKCZ;5590;MAPK3;5595;Category 2
PRKCZ;5590;MAP2K1;5604;Category 2
PRKCZ;5590;MAP2K5;5607;Category 2
PRKCZ;5590;RAF1;5894;Category 2
PRKCZ;5590;AFAP;60312;Category 2
PRKCZ;5590;SRC;6714;Category 2
PRKCZ;5590;STAT3;6774;Category 2
PRKCZ;5590;STAT6;6778;Category 2
PRKCZ;5590;BTK;695;Category 2
PRKCZ;5590;C1QBP;708;Category 1
PRKCZ;5590;TRAF6;7189;Category 1
PRKCZ;5590;CASP3;836;Category 2
PRKCZ;5590;CASP6;839;Category 2
PRKCZ;5590;CASP7;840;Category 1
PRKCZ;5590;CASP8;841;Category 2
PRKCZ;5590;PARD6G;84552;Category 1
PRKCZ;5590;PARD6B;84612;Category 1
PRKCZ;5590;IRS4;8471;Category 2
PRKCZ;5590;FADD;8772;Category 2
PRKCZ;5590;SQSTM1;8878;Category 2
PRKCZ;5590;PDLIM7;9260;Category 1
PRKCZ;5590;FEZ2;9637;Category 1
PRKCZ;5590;FEZ1;9638;Category 1
PRKCZ;5590;CDC42;998;Category 2
PRKCZ;5590;RHOA;387;Category 2
PRKCZ;5590;SLC39A2;29986;Category 1
PRKCZ;5590;SLC39A3;29985;Category 1
PRKCZ;5590;TXNL2;10539;Category 1
PRKCZ;5590;PRKCA;5578;Category 4
PRKCZ;5590;AKT3;10000;Category 4
PRKCZ;5590;PRKCD;5580;Category 4
PRKCZ;5590;IKBKB;3551;Category 4
PRKCZ;5590;IRS1;3667;Category 4
PRKCZ;5590;PEBP1;5037;Category 4
PRKCZ;5590;PRKCZ;5590;Category 4
PRKCZ;5590;PSEN1;5663;Category 4
PRKCZ;5590;RELA;5970;Category 4
PRKCZ;5590;YWHAB;7529;Category 4
PRKCZ;5590;CASP9;842;Category 4
PRKCZ;5590;PPP1R14A;94274;Category 4
PRKCZ;5590;WWC1;23286;Category 4
PRKX;5613;PKIA;5569;Category 2
PRKX;5613;PRKAR1A;5573;Category 2
PRKX;5613;PRKAR2A;5576;Category 2
PKN1;5585;AKAP9;10142;Category 1
PKN1;5585;ARHGAP26;23092;Category 1
PKN1;5585;CCDC85B;11007;Category 1
PKN1;5585;CDR2;1039;Category 1
PKN1;5585;NEFH;4744;Category 2
PKN1;5585;NEFL;4747;Category 1
PKN1;5585;NEUROD2;4761;Category 1
PKN1;5585;MAP2K6;5608;Category 2
PKN1;5585;MAPK12;6300;Category 2
PKN1;5585;TRAF2;7186;Category 1
PKN1;5585;VIM;7431;Category 2
PKN1;5585;ARHGAP10;79658;Category 1
PKN1;5585;CASP3;836;Category 2
PKN1;5585;ACTN1;87;Category 2
PKN1;5585;ACTN2;88;Category 1
PKN1;5585;CCNT2;905;Category 2
PKN1;5585;CD44;960;Category 2
PKN1;5585;PLD1;5337;Category 2
PKN1;5585;RHOA;387;Category 2
PKN1;5585;ZFAND6;54469;Category 1
PKN1;5585;MAPT;4137;Category 4
PKN1;5585;MARCKS;4082;Category 4
PKN1;5585;PKN1;5585;Category 4
PKN1;5585;CDC25C;995;Category 4
PKN2;5586;MAP3K2;10746;Category 1
PKN2;5586;NCK1;4690;Category 2
PKN2;5586;PDK1;5163;Category 2
PKN2;5586;PTPN13;5783;Category 1
PKN2;5586;CASP3;836;Category 2
PKN2;5586;NCK2;8440;Category 2
PKN2;5586;PLCG1;5335;Category 2
PKN2;5586;RHOA;387;Category 2
GRK1;6011;CALM1;801;Category 2
GRK1;6011;CAV1;857;Category 2
GRK1;6011;PDE6D;5147;Category 1
GRK1;6011;RCVRN;5957;Category 1
GRK1;6011;GRK1;6011;Category 4
GRK1;6011;RHO;6010;Category 4
ROCK1;6093;CRMP1;1400;Category 2
ROCK1;6093;IRS1;3667;Category 2
ROCK1;6093;MBP;4155;Category 2
ROCK1;6093;PFN2;5217;Category 1
ROCK1;6093;RHOA;387;Category 2
ROCK1;6093;RHOC;389;Category 1
ROCK1;6093;RND3;390;Category 1
ROCK1;6093;ROCK1;6093;Category 1
ROCK1;6093;CASP3;836;Category 2
ROCK1;6093;CDC25A;993;Category 2
ROCK1;6093;CDC34;997;Category 2
ROCK1;6093;SMAD2;4087;Category 2
ROCK1;6093;MRCL3;10627;Category 3
ROCK1;6093;ADD1;118;Category 4
ROCK1;6093;DES;1674;Category 4
ROCK1;6093;DPYSL2;1808;Category 4
ROCK1;6093;GFAP;2670;Category 4
ROCK1;6093;LIMK1;3984;Category 4
ROCK1;6093;LIMK2;3985;Category 4
ROCK1;6093;MSN;4478;Category 4
ROCK1;6093;PPP1R12A;4659;Category 4
ROCK1;6093;PTEN;5728;Category 4
ROCK1;6093;PTK2;5747;Category 4
ROCK1;6093;RDX;5962;Category 4
ROCK1;6093;VIL2;7430;Category 4
ROCK1;6093;VIM;7431;Category 4
RPS6KA2;6196;L1CAM;3897;Category 2
RPS6KA2;6196;MAP2K1;5604;Category 2
RPS6KA2;6196;MAPK1;5594;Category 2
RPS6KA2;6196;MAPK3;5595;Category 2
RPS6KA2;6196;MAGI1;9223;Category 1
RPS6KA2;6196;SHANK1;50944;Category 1
RPS6KA2;6196;RPS6KA1;6195;Category 3
RPS6KA2;6196;ESR1;2099;Category 3
RPS6KA2;6196;FLNA;2316;Category 3
RPS6KA2;6196;EEF2K;29904;Category 3
RPS6KA2;6196;SRF;6722;Category 3
RPS6KA2;6196;STK11;6794;Category 3
RPS6KA2;6196;FOS;2353;Category 3
RPS6KA2;6196;SLC9A1;6548;Category 3
RPS6KA2;6196;TSC2;7249;Category 3
RPS6KA2;6196;DAPK1;1612;Category 3
RPS6KA2;6196;GSK3B;2932;Category 3
RPS6KA2;6196;GMFB;2764;Category 3
RPS6KA2;6196;BAD;572;Category 4
RPS6KA2;6196;CREB1;1385;Category 4
RPS6KA3;6197;BAD;572;Category 2
RPS6KA3;6197;CREBBP;1387;Category 2
RPS6KA3;6197;EPHB2;2048;Category 2
RPS6KA3;6197;FGF2;2247;Category 2
RPS6KA3;6197;GRIN1;2902;Category 2
RPS6KA3;6197;GRIN2D;2906;Category 1
RPS6KA3;6197;HMGN2;3151;Category 2
RPS6KA3;6197;HTR2A;3356;Category 1
RPS6KA3;6197;MAPK1;5594;Category 2
RPS6KA3;6197;MAPK3;5595;Category 2
RPS6KA3;6197;METTL1;4234;Category 2
RPS6KA3;6197;PDK1;5163;Category 2
RPS6KA3;6197;RPS6KA3;6197;Category 2
RPS6KA3;6197;HIST3H3;8290;Category 2
RPS6KA3;6197;PEA15;8682;Category 2
RPS6KA3;6197;MAGI1;9223;Category 1
RPS6KA3;6197;SHANK1;50944;Category 1
RPS6KA3;6197;RPS6KA1;6195;Category 3
RPS6KA3;6197;FLNA;2316;Category 3
RPS6KA3;6197;EEF2K;29904;Category 3
RPS6KA3;6197;SRF;6722;Category 3
RPS6KA3;6197;FOS;2353;Category 3
RPS6KA3;6197;SLC9A1;6548;Category 3
RPS6KA3;6197;TSC2;7249;Category 3
RPS6KA3;6197;DAPK1;1612;Category 3
RPS6KA3;6197;GSK3B;2932;Category 3
