Q8NCW0,O75581,KREMEN2,LRP6,WNT/Wingless,WNT/Wingless,1,1,-1,12050670,
O94907,Q8NCW0,UNQ492/PRO1008,KREMEN2,WNT/Wingless,WNT/Wingless,1,1,1,12050670,
O94907,Q96MU8,UNQ492/PRO1008,KREMEN1,WNT/Wingless,WNT/Wingless,1,1,1,12050670,
O95405,P36897,ZFYVE9,TGFBR1,TGF,RTK:TGF,1,1,1,12052882:9865696,
O95163,P45983,IKBKAP,MAPK8,RTK,RTK:JAK/STAT,1,1,1,12058026,
P05019,P08069,IGF1,IGF1R,RTK,RTK,1,1,1,12067807:1852007,
Q9HBE5,P52333,UNQ3121/PRO10273,JAK3,JAK/STAT,JAK/STAT,1,1,1,12093291,
P06213,P35568,INSR,IRS1,RTK,RTK:JAK/STAT,1,1,1,12101187:11606564:16582879:8662806:15629149:7935368,
P06213,Q9Y4H2,INSR,IRS2,RTK,RTK,1,1,1,12101187:8626379:8662806:9195949,
P09544,O00144,WNT2,FZD9,WNT/Wingless,WNT/Wingless,1,1,1,12138115,
Q13627,P08151,DYRK1A,GLI1,Hedgehog,Hedgehog,1,1,1,12138125,
P06730,P84022,EIF4E,SMAD3,RTK:TGF,RTK:NHR:TGF:WNT/Wingless,1,1,1,12150994,
P06730,Q13485,EIF4E,SMAD4,RTK:TGF,RTK:TGF,1,1,1,12150994,
P17706,P42224,PTPN2,STAT1,RTK:JAK/STAT,JAK/STAT,1,1,-1,12171910,
P35658,Q15796,NUP214,SMAD2,TGF,RTK:TGF:WNT/Wingless,1,1,1,12191473:12917407,
P49790,Q15796,NUP153,SMAD2,TGF,RTK:TGF:WNT/Wingless,1,1,1,12191473,
O75593,Q15796,FOXH1,SMAD2,TGF,RTK:TGF:WNT/Wingless,1,1,1,12191473:11371641:9389648:10938097:9288972,
P51452,P28482,DUSP3,MAPK1,RTK,RTK:TGF,1,1,-1,12204117:10224087:12840032,
P51452,Q16539,DUSP3,MAPK14,RTK,RTK:JAK/STAT:TGF,1,1,-1,12204117,
P51452,P45983,DUSP3,MAPK8,RTK,RTK:JAK/STAT,1,1,-1,12204117,
Q13387,O15264,MAPK8IP2,MAPK13,RTK,RTK,1,1,1,12244047,
Q8IZL2,Q04721,MAML2,NOTCH2,Notch,Notch,1,1,1,12370315,
Q96JK9,Q04721,MAML3,NOTCH2,Notch,Notch,1,1,1,12370315,
Q8IZL2,Q9UM47,MAML2,NOTCH3,Notch,Notch,1,1,1,12370315,
Q96JK9,Q9UM47,MAML3,NOTCH3,Notch,Notch,1,1,1,12370315,
Q8IZL2,P46531,MAML2,NOTCH1,Notch,Notch:WNT/Wingless,1,1,1,12370315,
Q96JK9,P46531,MAML3,NOTCH1,Notch,Notch:WNT/Wingless,1,1,1,12370315,
Q8IZL2,Q99466,MAML2,NOTCH4,Notch,Notch,1,1,1,12370315,
Q96JK9,Q99466,MAML3,NOTCH4,Notch,Notch,1,1,1,12370315,
O60271,P45985,HLC6,MAP2K4,RTK,RTK,1,1,1,12391307,
O60271,P61244,HLC6,MAX,RTK,RTK,1,1,1,12391307,
O60271,Q99759,HLC6,MAP3K3,RTK,RTK,1,1,1,12391307,
Q92830,O15105,KAT2A,SMAD7,TGF,RTK:TGF,1,1,1,12408818,
Q9HCE7,O15105,SMURF1,SMAD7,TGF,RTK:TGF,1,1,-1,12408818:14722617:16720724:15221015:11278251:12519765:12151385,
P29350,P42226,PTPN6,STAT6,JAK/STAT,JAK/STAT,1,1,-1,12459556:12791978,
P35222,Q99697,PRO2286,PITX2,TGF:WNT/Wingless,WNT/Wingless,1,1,1,12464179,
P40189,P23458,IL6ST,JAK1,JAK/STAT,RTK:JAK/STAT,1,1,1,12487370:11468294:11742534,
Q7Z6J0,Q02779,SH3RF1,MAP3K10,RTK,RTK,1,1,1,12514131:14504284,
Q7Z6J0,P45985,SH3RF1,MAP2K4,RTK,RTK,1,1,1,12514131,
Q7Z6J0,Q12852,SH3RF1,MAP3K12,RTK,RTK,1,1,1,12514131,
Q7Z6J0,O14733,SH3RF1,MAP2K7,RTK,RTK,1,1,1,12514131,
Q7Z6J0,P45983,SH3RF1,MAPK8,RTK,RTK:JAK/STAT,1,1,1,12514131,
Q9HCE7,P36897,SMURF1,TGFBR1,TGF,RTK:TGF,1,1,-1,12519765:14657019:12857866,
Q9BY84,Q9UQF2,DUSP16,MAPK8IP1,RTK,RTK,1,1,-1,12524447,
Q9BY84,Q13387,DUSP16,MAPK8IP2,RTK,RTK,1,1,-1,12524447,
Q86YT6,P78504,MIB1,JAG1,Notch,Notch,1,1,1,12530964:20720151,
Q9NPH3,P14778,IL1RAP,IL1R1,JAK/STAT,JAK/STAT,1,1,-1,12530978:9371760,
Q92997,P63000,DVL3,MIG5,RTK:WNT/Wingless,RTK:JAK/STAT,1,1,1,12533515,
P84022,P61244,SMAD3,MAX,RTK:NHR:TGF:WNT/Wingless,RTK,1,1,1,12551947,
P04626,P21860,ERBB2,ERBB3,RTK,RTK,1,1,1,12648465,
O14672,Q9UM47,ADAM10,NOTCH3,Notch,Notch,1,1,1,12651094,
P48357,O60674,LEPR,JAK2,JAK/STAT,JAK/STAT,1,1,1,12657512:8608603,
P49757,Q96J02,NUMB,ITCH,Notch,Notch:TGF,1,1,1,12682059:18628966:20818436,
Q96J02,P46531,ITCH,NOTCH1,Notch:TGF,Notch:WNT/Wingless,1,1,-1,12682059:10940313,
Q13322,P46934,GRB10,PIG53,RTK,RTK:Notch,1,1,1,12697834,
P46934,P08069,PIG53,IGF1R,RTK:Notch,RTK,1,1,-1,12697834:19165858,
Q9Y3M2,P35222,HRIHFB2025,PRO2286,WNT/Wingless,TGF:WNT/Wingless,1,1,-1,12712206,
O75928,Q14765,PIAS2,STAT4,JAK/STAT,JAK/STAT,1,1,-1,12716907,
P20809,Q14626,IL11,IL11RA,JAK/STAT,JAK/STAT,1,1,1,12740032,
P12757,P84022,SKIL,SMAD3,TGF,RTK:NHR:TGF:WNT/Wingless,1,1,-1,12793438:11691834:10531062:11306568:12426322,
P12755,P84022,SKI,SMAD3,TGF,RTK:NHR:TGF:WNT/Wingless,1,1,-1,12793438:12874272:12857746:12732634:11306568:10575014:12426322:17283070,
P12757,Q13485,SKIL,SMAD4,TGF,RTK:TGF,1,1,-1,12793438:10531062,
P12755,Q13485,SKI,SMAD4,TGF,RTK:TGF,1,1,-1,12793438:12874272:10531062:12732634:14699069:14525983,
P12757,Q15796,SKIL,SMAD2,TGF,RTK:TGF:WNT/Wingless,1,1,-1,12793438:10531062:12426322,
P12755,Q15796,SKI,SMAD2,TGF,RTK:TGF:WNT/Wingless,1,1,-1,12793438:12874272:10485843:12732634:10575014:14699069:17283070,
P98082,Q92997,DAB2,DVL3,TGF:WNT/Wingless,RTK:WNT/Wingless,1,1,-1,12805222,
O00755,Q13467,WNT7A,FZD5,WNT/Wingless,WNT/Wingless,1,1,1,12857724,
Q9H2X6,P12755,HIPK2,SKI,TGF,TGF,1,1,1,12874272,
Q9H2X6,Q15797,HIPK2,SMAD1,TGF,TGF,1,1,-1,12874272,
Q99683,P45985,MAP3K5,MAP2K4,RTK,RTK,1,1,1,12878192,
O15169,Q9Y6R4,AXIN1,MAP3K4,RTK:TGF:WNT/Wingless,RTK,1,1,1,12878610,
Q9Y618,Q9C0J9,NCOR2,BHLHE41,Notch,Notch,1,1,1,12897056,
P04150,P84022,NR3C1,SMAD3,NHR:TGF,RTK:NHR:TGF:WNT/Wingless,1,1,-1,12902338,
Q8N2W9,P84022,PIAS4,SMAD3,JAK/STAT:TGF,RTK:NHR:TGF:WNT/Wingless,1,1,-1,12904571,
Q8N2W9,Q13485,PIAS4,SMAD4,JAK/STAT:TGF,RTK:TGF,1,1,-1,12904571,
Q99759,Q13163,MAP3K3,MAP2K5,RTK,RTK,1,1,1,12912994:11073940,
P35658,P84022,NUP214,SMAD3,TGF,RTK:NHR:TGF:WNT/Wingless,1,1,1,12917407,
P49790,P84022,NUP153,SMAD3,TGF,RTK:NHR:TGF:WNT/Wingless,1,1,1,12917407,
P35658,Q13485,NUP214,SMAD4,TGF,RTK:TGF,1,1,1,12917407,
P49790,Q13485,NUP153,SMAD4,TGF,RTK:TGF,1,1,1,12917407,
P52333,P40763,JAK3,STAT3,JAK/STAT,JAK/STAT,1,1,1,12934099:10037026,
Q9UHF4,P29597,UNQ681/PRO1315,TYK2,JAK/STAT,JAK/STAT,1,1,1,12941475,
Q6UXL0,P29597,UNQ557/PRO1114,TYK2,JAK/STAT,JAK/STAT,1,1,1,12941475,
Q8N6P7,P29597,IL22RA1,TYK2,JAK/STAT,JAK/STAT,1,1,1,12941475,
Q9UHF4,P23458,UNQ681/PRO1315,JAK1,JAK/STAT,RTK:JAK/STAT,1,1,1,12941475,
Q6UXL0,P23458,UNQ557/PRO1114,JAK1,JAK/STAT,RTK:JAK/STAT,1,1,1,12941475,
Q8N6P7,P23458,IL22RA1,JAK1,JAK/STAT,RTK:JAK/STAT,1,1,1,12941475,
P36897,P84022,TGFBR1,SMAD3,RTK:TGF,RTK:NHR:TGF:WNT/Wingless,1,1,1,12957874,
Q15796,Q13485,SMAD2,SMAD4,RTK:TGF:WNT/Wingless,RTK:TGF,1,1,1,12957874:12794086:11027280:11274206:9288972:10531362:18783722:15817471:12808092:12167862:21454478:18511908:19135894:10878024:21532621:15231748:15350224,
P84022,Q13485,SMAD3,SMAD4,RTK:NHR:TGF:WNT/Wingless,RTK:TGF,1,1,1,12957874:12794086:9311995:10531362:22045334:19135894:10878024:10995777:21532621:15231748:15350224,
P36897,Q15796,TGFBR1,SMAD2,RTK:TGF,RTK:TGF:WNT/Wingless,1,1,1,12957874:9892009:18511908:15350225:9525694:9346908,
Q9ULV1,O14641,FZD4,DVL2,WNT/Wingless,WNT/Wingless,1,1,1,12958364,
Q15831,P49841,STK11,GSK3B,RTK:WNT/Wingless,RTK:Hedgehog:TGF:WNT/Wingless,1,1,1,12973359,
Q08334,P29597,IL10RB,TYK2,JAK/STAT,JAK/STAT,1,1,1,12974481,
Q13651,P29597,IL10RA,TYK2,JAK/STAT,JAK/STAT,1,1,1,12974481,
Q08334,P23458,IL10RB,JAK1,JAK/STAT,RTK:JAK/STAT,1,1,1,12974481,
Q13651,P23458,IL10RA,JAK1,JAK/STAT,RTK:JAK/STAT,1,1,1,12974481,
Q6VAB6,P04049,KSR2,RAF1,RTK,RTK,1,1,1,12975377,
P31749,Q12778,AKT1,FOXO1,RTK:Hedgehog:TGF:WNT/Wingless,RTK,1,1,-1,13679577:10358014,
Q15121,P28482,PEA15,MAPK1,RTK,RTK:TGF,1,1,-1,14506247:11702783:17255949,
Q16539,P84022,MAPK14,SMAD3,RTK:JAK/STAT:TGF,RTK:NHR:TGF:WNT/Wingless,1,1,1,14512875,
P63165,Q13485,OK/SW-cl.43,SMAD4,TGF,RTK:TGF,1,1,1,14514699:12813045:12740389,
Q99717,Q13485,SMAD5,SMAD4,TGF,RTK:TGF,1,1,1,14534577:10531362:15231748,
Q15797,Q13485,SMAD1,SMAD4,TGF,RTK:TGF,1,1,1,14534577:10531362:21454478:15231748:15761153,
P29350,O15524,PTPN6,SOCS1,JAK/STAT,JAK/STAT,1,1,1,14551136,
Q13635,Q99835,PTCH1,SMO,Hedgehog,Hedgehog,1,1,-1,14556242,
Q96F81,Q15465,DISP1,SHH,Hedgehog,Hedgehog,1,1,1,14556242,
Q15465,Q13635,SHH,PTCH1,Hedgehog,Hedgehog,1,1,-1,14556242,
O14543,Q14765,SOCS3,STAT4,JAK/STAT,JAK/STAT,1,1,-1,14559241,
Q9H2X6,Q13363,HIPK2,CTBP1,TGF,Notch,1,1,-1,14567915,
P36897,P37023,TGFBR1,ACVRL1,RTK:TGF,TGF,1,1,1,14580334,
Q8WXI2,P04049,CNKSR2,RAF1,RTK,RTK,1,1,1,14597674,
Q9UMX1,O00422,UNQ650/PRO1280,GIG38,Hedgehog,Hedgehog,1,1,1,14611647:11960000,
P17612,Q9UMX1,PRKACA,UNQ650/PRO1280,RTK:Hedgehog:WNT/Wingless,Hedgehog,1,1,-1,14611647,
Q99835,P17612,SMO,PRKACA,Hedgehog,RTK:Hedgehog:WNT/Wingless,1,1,1,14611647,
P14778,P51617,IL1R1,IRAK1,JAK/STAT,RTK:JAK/STAT,1,1,1,14625308,
P35222,Q9UJU2,PRO2286,LEF1,TGF:WNT/Wingless,WNT/Wingless,1,1,1,14638683:8757136:10890911:16510874:16510875,
Q6ZNA4,O15105,RNF111,SMAD7,TGF,RTK:TGF,1,1,-1,14657019,
O15169,Q6ZNA4,AXIN1,RNF111,RTK:TGF:WNT/Wingless,TGF,1,1,1,14657019:16601693,
P56705,Q9NPG1,UNQ426/PRO864,FZD3,WNT/Wingless,WNT/Wingless,1,1,1,14671310,
Q9H2X6,Q9UER7,HIPK2,DAXX,TGF,RTK:TGF,1,1,1,14678985:19465479,
Q9Y6X2,P84022,PIAS3,SMAD3,JAK/STAT:TGF,RTK:NHR:TGF:WNT/Wingless,1,1,1,14691252,
O75925,P42224,PIAS1,STAT1,JAK/STAT:TGF,JAK/STAT,1,1,-1,14699505:10805787:9724754:12855578,
O15105,O75807,SMAD7,PPP1R15A,RTK:TGF,TGF,1,1,1,14718519,
P36873,P36897,PPP1CC,TGFBR1,TGF,RTK:TGF,1,1,-1,14718519,
O75807,P36873,PPP1R15A,PPP1CC,TGF,TGF,1,1,1,14718519:11564868:14670976,
O60674,P42224,JAK2,STAT1,JAK/STAT,JAK/STAT,1,1,1,14984365:20353823:19834108:7657660:11294897:10918587:15322115:7543024:11839738:12817007:7690989:12637327:11152457,
P35225,Q14627,IL13,IL13RA2,JAK/STAT,JAK/STAT,1,1,1,14985454,
Q9UKB1,Q13485,FBXW11,SMAD4,TGF:WNT/Wingless,RTK:TGF,1,1,-1,14988407,
P48736,P63000,PIK3CG,MIG5,RTK,RTK:JAK/STAT,1,1,1,15009099,
O75925,Q13485,PIAS1,SMAD4,JAK/STAT:TGF,RTK:TGF,1,1,1,15028714:15231748,
P84022,Q06413,SMAD3,MEF2C,RTK:NHR:TGF:WNT/Wingless,RTK,1,1,1,15044954,
P31749,P84022,AKT1,SMAD3,RTK:Hedgehog:TGF:WNT/Wingless,RTK:NHR:TGF:WNT/Wingless,1,1,-1,15048128:16362038,
P35222,P20823,PRO2286,HNF1A,TGF:WNT/Wingless,WNT/Wingless,1,1,1,15055546,
Q969G9,Q92997,PP7246,DVL3,WNT/Wingless,RTK:WNT/Wingless,1,1,-1,15064403,
Q9BRX9,P04049,WDR83,RAF1,RTK,RTK,1,1,1,15118098,
Q9BRX9,P27361,WDR83,MAPK3,RTK,RTK:JAK/STAT:TGF,1,1,1,15118098,
Q9BRX9,Q02750,WDR83,MAP2K1,RTK,RTK:Hedgehog,1,1,1,15118098,
P17181,P29597,IFNAR1,TYK2,JAK/STAT,JAK/STAT,1,1,1,15120645,
Q8IU57,P29597,IFNLR1,TYK2,JAK/STAT,JAK/STAT,1,1,1,15120645,
P17181,P23458,IFNAR1,JAK1,JAK/STAT,RTK:JAK/STAT,1,1,1,15120645,
P38484,P23458,IFNGR2,JAK1,JAK/STAT,RTK:JAK/STAT,1,1,1,15120645,
Q8IU57,P23458,IFNLR1,JAK1,JAK/STAT,RTK:JAK/STAT,1,1,1,15120645,
P16220,P98177,CREB1,FOXO4,RTK:TGF:WNT/Wingless,RTK,1,1,-1,15126506,
Q9Y6X2,P40763,PIAS3,STAT3,JAK/STAT:TGF,JAK/STAT,1,1,-1,15138572:11429412:20516148:12804609,
Q6EBC2,Q8NI17,IL31,UNQ6368/PRO21073/PRO21384,JAK/STAT,JAK/STAT,1,1,1,15184896,
Q92542,Q96BI3,UNQ1874/PRO4317,UNQ579/PRO1141,Notch,Notch,1,1,1,15189355:14572442:12857757:12471034:12297508,
O15530,P31751,PDPK1,AKT2,RTK,RTK,1,1,1,15191648,
Q9H0M0,O15105,WWP1,SMAD7,TGF,RTK:TGF,1,1,1,15221015,
Q96JA1,P22681,LRIG1,CBL,RTK,RTK,1,1,1,15282549,
P00533,Q96JA1,EGFR,LRIG1,RTK:JAK/STAT,RTK,1,1,-1,15282549:15345710,
Q13641,P00533,TPBG,EGFR,RTK,RTK:JAK/STAT,1,1,-1,15282549,
P60510,O14654,PPP4C,IRS4,RTK,RTK,1,1,-1,15331607,
Q96J02,Q15796,ITCH,SMAD2,Notch:TGF,RTK:TGF:WNT/Wingless,1,1,-1,15350225,
P29590,O95405,PML,ZFYVE9,TGF,TGF,1,1,1,15356634,
P29590,P84022,PML,SMAD3,TGF,RTK:NHR:TGF:WNT/Wingless,1,1,1,15356634,
P29590,Q15796,PML,SMAD2,TGF,RTK:TGF:WNT/Wingless,1,1,1,15356634,
Q15583,Q9H0M0,TGIF1,WWP1,TGF,TGF,1,1,1,15359284:18511908,
Q9H0M0,Q15796,WWP1,SMAD2,TGF,RTK:TGF:WNT/Wingless,1,1,-1,15359284:15221015,
P49407,P28482,ARRB1,MAPK1,RTK:Hedgehog:Notch:WNT/Wingless,RTK:TGF,1,1,1,15364949:10347142,
P49407,Q16539,ARRB1,MAPK14,RTK:Hedgehog:Notch:WNT/Wingless,RTK:JAK/STAT:TGF,1,1,1,15364949,
P49407,P27361,ARRB1,MAPK3,RTK:Hedgehog:Notch:WNT/Wingless,RTK:JAK/STAT:TGF,1,1,1,15364949:10347142,
Q9UMX1,Q9BZE0,UNQ650/PRO1280,GLIS2,Hedgehog,Hedgehog,1,1,-1,15367681,
Q9H488,O00587,POFUT1,MFNG,Notch,Notch,1,1,1,15380241,
Q9H488,Q8NES3,POFUT1,LFNG,Notch,Notch,1,1,1,15380241,
O76050,P78504,NEURL,JAG1,Notch,Notch,1,1,1,15380241,
Q9H488,Q96C23,POFUT1,BLOCK25,Notch,Notch,1,1,1,15380241,
P34925,O14641,RYK,DVL2,RTK:WNT/Wingless,WNT/Wingless,1,1,1,15454084,
P34925,Q92997,RYK,DVL3,RTK:WNT/Wingless,RTK:WNT/Wingless,1,1,1,15454084,
P34925,O14640,RYK,DVL1,RTK:WNT/Wingless,WNT/Wingless,1,1,1,15454084,
Q96PU5,O15105,NEDD4L,SMAD7,TGF,RTK:TGF,1,1,1,15496141,
O15530,P31749,PDPK1,AKT1,RTK,RTK:Hedgehog:TGF:WNT/Wingless,1,1,1,15505410:11825911:11313365:14500673:11438723:11445557:12149249:11278835:10698680:9368760:10226025,
O43312,P08151,MTSS1,GLI1,RTK:Hedgehog,Hedgehog,1,1,1,15545630,
O43312,Q9BZE0,MTSS1,GLIS2,RTK:Hedgehog,Hedgehog,1,1,1,15545630,
O43312,Q9UMX1,MTSS1,UNQ650/PRO1280,RTK:Hedgehog,Hedgehog,1,1,-1,15545630,
Q9UHA4,Q02750,PRO2783,MAP2K1,RTK,RTK:Hedgehog,1,1,1,15547943:11266467:9733512,
Q01974,O00238,ROR2,BMPR1B,RTK:TGF:WNT/Wingless,TGF,1,1,-1,15569154,
P43250,Q99835,GRK6,SMO,Hedgehog,Hedgehog,1,1,1,15618519,
P49407,Q99835,ARRB1,SMO,RTK:Hedgehog:Notch:WNT/Wingless,Hedgehog,1,1,1,15618519,
P18031,P06213,PTPN1,INSR,RTK:JAK/STAT,RTK,1,1,-1,15632081:12237455:16582879:11506178:9355745:8826975,
P17706,P06213,PTPN2,INSR,RTK:JAK/STAT,RTK,1,1,-1,15632081,
A7MBM2,Q15465,DISP2,SHH,Hedgehog,Hedgehog,1,1,1,15645143,
Q9P2K9,Q15465,PTCHD2,SHH,Hedgehog,Hedgehog,1,1,1,15645143,
P63151,P04049,PPP2R2A,RAF1,RTK,RTK,1,1,-1,15664191,
P63151,Q8IVT5,PPP2R2A,KSR1,RTK,RTK,1,1,-1,15664191,
P35222,O15105,PRO2286,SMAD7,TGF:WNT/Wingless,RTK:TGF,1,1,1,15684397,
Q12852,O14733,MAP3K12,MAP2K7,RTK,RTK,1,1,1,15749080,
Q13387,P53779,MAPK8IP2,MAPK10,RTK,RTK,1,1,1,15767678,
Q9UPT6,P53779,MAPK8IP3,MAPK10,RTK,RTK,1,1,1,15767678:10523642:12189133,
O60271,Q16539,HLC6,MAPK14,RTK,RTK:JAK/STAT:TGF,1,1,1,15767678:12391307,
Q13387,P45984,MAPK8IP2,MAPK9,RTK,RTK,1,1,1,15767678:10490659,
Q9UPT6,P45984,MAPK8IP3,MAPK9,RTK,RTK,1,1,1,15767678:10523642:10629060:12189133:11024282,
Q9UPT6,P45983,MAPK8IP3,MAPK8,RTK,RTK:JAK/STAT,1,1,1,15767678:10523642:10629060:12189133,
P17706,P52333,PTPN2,JAK3,RTK:JAK/STAT,JAK/STAT,1,1,-1,15780598,
P26951,O60674,IL3RA,JAK2,JAK/STAT,JAK/STAT,1,1,1,15795318,
Q01344,O60674,IL5RA,JAK2,JAK/STAT,JAK/STAT,1,1,1,15795318:9516124,
O60674,P42229,JAK2,STAT5A,JAK/STAT,JAK/STAT,1,1,1,15795318:9575217:8617237:7925280:11413148,
P49841,Q99835,GSK3B,SMO,RTK:Hedgehog:TGF:WNT/Wingless,Hedgehog,1,1,1,15803137,
Q9UPN9,Q13485,TRIM33,SMAD4,TGF,RTK:TGF,1,1,-1,15820681,
P18031,O60674,PTPN1,JAK2,RTK:JAK/STAT,JAK/STAT,1,1,-1,15821101:11694501,
P18031,P40763,PTPN1,STAT3,RTK:JAK/STAT,JAK/STAT,1,1,-1,15821101,
Q969H4,P04049,CNKSR1,RAF1,RTK,RTK,1,1,1,15845549,
O43791,Q13618,SPOP,CUL3,Hedgehog,Hedgehog,1,1,1,15897469:19261606,
Q96AX9,Q9Y219,MIB2,JAG2,Notch,Notch,1,1,1,15920166,
Q99650,P23458,OSMR,JAK1,JAK/STAT,RTK:JAK/STAT,1,1,1,15935618:10586060,
P29350,O60674,PTPN6,JAK2,JAK/STAT,JAK/STAT,1,1,-1,15983048:8943354:10772872,
P05412,P15884,JUN,TCF4,RTK:WNT/Wingless,WNT/Wingless,1,1,1,16007074,
Q9Y5K5,O15105,CGI-70,SMAD7,TGF,RTK:TGF,1,1,-1,16027725,
Q96JA1,P21860,LRIG1,ERBB3,RTK,RTK,1,1,-1,16123311,
Q96JA1,P04626,LRIG1,ERBB2,RTK,RTK,1,1,-1,16123311,
Q96JA1,Q15303,LRIG1,ERBB4,RTK,RTK:JAK/STAT,1,1,-1,16123311,
P62491,P78504,RAB11A,JAG1,Notch,Notch,1,1,1,16137758,
P48357,P23458,LEPR,JAK1,JAK/STAT,RTK:JAK/STAT,1,1,1,16173077,
P42702,P40189,LIFR,IL6ST,JAK/STAT,JAK/STAT,1,1,1,16254248:8999038,
P31749,P98177,AKT1,FOXO4,RTK:Hedgehog:TGF:WNT/Wingless,RTK,1,1,-1,16272144:11313479:10217147:11689711,
Q8N1N5,Q13153,CRIPAK,PAK1,RTK,RTK,1,1,-1,16278681,
O43312,P63000,MTSS1,MIG5,RTK:Hedgehog,RTK:JAK/STAT,1,1,1,16280553,
Q6EBC2,Q99650,IL31,OSMR,JAK/STAT,JAK/STAT,1,1,1,16286453,
P13725,Q99650,OSM,OSMR,JAK/STAT,JAK/STAT,1,1,1,16286453,
Q9Y618,Q13363,NCOR2,CTBP1,Notch,Notch,1,1,1,16287852,
P01116,P04049,KRAS,RAF1,RTK,RTK,1,1,1,16293107:10882715,
Q07889,P01116,SOS1,KRAS,RTK,RTK,1,1,1,16293107,
P04049,P36507,RAF1,MAP2K2,RTK,RTK,1,1,1,16293107:8157000:9808624:9671314:8393135,
Q13588,Q07889,GRAP,SOS1,RTK,RTK,1,1,1,16293107:8647802,
Q9H6Z4,P35222,RANBP3,PRO2286,WNT/Wingless,TGF:WNT/Wingless,1,1,1,16314428,
Q9Y5X1,P00533,SNX9,EGFR,RTK,RTK:JAK/STAT,1,1,-1,16316319,
O60674,Q14765,JAK2,STAT4,JAK/STAT,JAK/STAT,1,1,1,16324152,
P29597,Q14765,TYK2,STAT4,JAK/STAT,JAK/STAT,1,1,1,16324152,
P49841,O75581,GSK3B,LRP6,RTK:Hedgehog:TGF:WNT/Wingless,WNT/Wingless,1,1,1,16340998:16365045,
Q9HCP0,O75581,CSNK1G1,LRP6,WNT/Wingless,WNT/Wingless,1,1,1,16340998,
O75581,O15169,LRP6,AXIN1,WNT/Wingless,RTK:TGF:WNT/Wingless,1,1,-1,16340998:12897152,
Q9HCP0,O75197,CSNK1G1,LRP5,WNT/Wingless,WNT/Wingless,1,1,1,16341016,
P49841,O75197,GSK3B,LRP5,RTK:Hedgehog:TGF:WNT/Wingless,WNT/Wingless,1,1,1,16341017,
P37173,O43318,TGFBR2,MAP3K7,RTK:TGF,RTK:WNT/Wingless,1,1,1,16360132,
P38484,O60674,IFNGR2,JAK2,JAK/STAT,JAK/STAT,1,1,1,16381926,
P60953,P60484,CDC42,PTEN,RTK:TGF,RTK,1,1,-1,16381926,
P63244,P40763,PIG21,STAT3,RTK:JAK/STAT,JAK/STAT,1,1,1,16382134,
Q15750,Q16539,TAB1,MAPK14,RTK,RTK:JAK/STAT:TGF,1,1,-1,16407200:11847341,
Q9HBE4,Q9HBE5,IL21,UNQ3121/PRO10273,JAK/STAT,JAK/STAT,1,1,1,16424177:11418623,
Q13705,P36894,ACVR2B,BMPR1A,TGF,TGF,1,1,1,16446785,
Q13705,Q8NER5,ACVR2B,ACVR1C,TGF,TGF,1,1,1,16446785,
P22004,Q16671,BMP6,AMHR2,TGF,TGF,1,1,1,16446785,
P03971,Q16671,AMH,AMHR2,TGF,TGF,1,1,1,16446785:8889695,
Q13705,P36896,ACVR2B,ACVR1B,TGF,TGF,1,1,1,16446785:8622651,
P61160,P36896,ACTR2,ACVR1B,TGF,TGF,1,1,1,16446785,
O95390,P61160,GDF11,ACTR2,TGF,TGF,1,1,1,16446785,
P27539,P61160,GDF1,ACTR2,TGF,TGF,1,1,1,16446785,
P08476,P61160,INHBA,ACTR2,TGF,TGF,1,1,1,16446785,
P18075,P61160,BMP7,ACTR2,TGF,TGF,1,1,1,16446785,
P12643,P61160,BMP2,ACTR2,TGF,TGF,1,1,1,16446785,
O95972,P61160,BMP15,ACTR2,TGF,TGF,1,1,1,16446785,
P37173,P36897,TGFBR2,TGFBR1,RTK:TGF,RTK:TGF,1,1,1,16446785:7890683:11102446:21791611:8576253,
Q13705,Q04771,ACVR2B,ACVR1,TGF,TGF,1,1,1,16446785,
Q16671,Q04771,AMHR2,ACVR1,TGF,TGF,1,1,1,16446785,
Q13873,Q04771,BMPR2,ACVR1,TGF,TGF,1,1,1,16446785:7791754,
Q13705,O00238,ACVR2B,BMPR1B,TGF,TGF,1,1,1,16446785,
Q16671,O00238,AMHR2,BMPR1B,TGF,TGF,1,1,1,16446785,
Q13873,O00238,BMPR2,BMPR1B,TGF,TGF,1,1,1,16446785:7791754:10712517,
P01137,P37173,TGFB1,TGFBR2,TGF,RTK:TGF,1,1,1,16446785:11157754,
P61812,P37173,TGFB2,TGFBR2,TGF,RTK:TGF,1,1,1,16446785:11157754,
P10600,P37173,TGFB3,TGFBR2,TGF,RTK:TGF,1,1,1,16446785:12729750:11850637:9872992:11157754:11382746:8106553,
O95390,Q13705,GDF11,ACVR2B,TGF,TGF,1,1,1,16446785:16845371,
Q96S42,Q13705,NODAL,ACVR2B,TGF,TGF,1,1,1,16446785,
P08476,Q13705,INHBA,ACVR2B,TGF,TGF,1,1,1,16446785,
P18075,Q13705,BMP7,ACVR2B,TGF,TGF,1,1,1,16446785,
P22004,Q13705,BMP6,ACVR2B,TGF,TGF,1,1,1,16446785:10504300,
P12643,Q13705,BMP2,ACVR2B,TGF,TGF,1,1,1,16446785:15064755,
P43026,Q13705,GDF5,ACVR2B,TGF,TGF,1,1,1,16446785:8702914,
