P36888	P36888	human	human	AB;MA;WB	16684964;15345593;9737679;9305596;11971190
Q13131	P13569	human	human	AB;MA;WB;MS	19328185;21455600;20952391;24727471;19095655;16887929;19419994
P49841	P41236	human	human	AB;MA;WB;MS	12697755;11320080;9405437;12761178;18062707;23506001;22982244
P28482	P09874	human	human	MA;MS	23597856;16627622
P00519	Q9Y6N7	human	human	MA;WB;MS	10892742
P17252	P06213	human	human	MA;WB;MS	7926007;12472845;10819237
Q13153	P18669	human	human	MA;MS	12189148
P28482	Q8IW41	human	human	MA;MS	9628874
P21802	P21802	human	human	MA	15629145;18332103;19060208
O15530	P31751	human	human	AB;WB;MS	15456405;11359783;9512493;9374542
Q13188	O95835	human	human	AB;WB;MS	24101513
P00519	Q00987	human	human	AB;MA	16702947;12110584
Q13315	Q9UQE7	human	human	AB;MA;WB;MS	20501661
P17612	P50402	human	human	MA;MS	16972941;16204256
P12931	O14939	human	human	MA;WB;MS	20176813;19715678
P31749	P42345	human	human	AB;MA;WB;MS	15905173;15899889;20153512;19244117;15388791;10567225;23172666;21602892;15625077;10910062;19079619;20484036
P06241	P06241	human	human		9425276
O00329	O00329	human	human	AB;WB;MS	10064595;24213578
P49840	Q9BYG3	human	human	MS	11342549;16244663
Q13535	Q8TAQ2	human	human	AB;MA;WB	19525936
Q06187	P16885	human	human	AB;MA;WB;MS	12780340;11606584;12181444;15184383
P48730	Q00987	human	human	AB;MA;WB;MS	16335531;15703839
P06493	P05067	human	human	AB;MA;WB	8131745;14722157;21151996
P68400	Q13148	human	human	AB;MA;WB	20951205;21062285;19522733;19515851;19164285;24497973;19235466;19383787;18656473;24595055;19111550;24105464;22235134;19125255
P68400	Q14676	human	human	MS	20711462
P17612	Q13526	human	human	MA;WB;MS	11723108;23090969;21714498;10037602
P00533	P52735	human	human	AB;MA;MS	12454019
P17252	Q96RI1	human	human	MA;WB	18755856
P28482	O60504	human	human		15184391
P17612	P15924	human	human	MS	7525582
P31749	Q92547	human	human	MA;WB;MS	24081328;17913746
P17252	P04637	human	human	AB;MA;WB	11007451;9620776;16227590;9571186;11585729;17898864
P45983	Q9Y6Q9	human	human	AB;MA;WB;MS	22163316
P12931	P48048	human	human	MA;WB	11719519;12556363;12217858
O15111	Q04864	human	human		17072339
Q99986	O75531	human	human	AB;MA;WB;MS	16371512;24265311
P31749	Q8IYJ3	human	human	MA	15998322
Q8TAS1	Q9BSJ6	human	human	AB;MS	23419774
Q13976	P78347	human	human	MA;MS	16055503
P06493	Q08050	human	human	MA;WB;MS	15024056;19737929
Q96BR1	Q96J02	human	human	MA;WB	16888620
P31749	Q99490	human	human	MA;WB	19176382
Q9UBS0	P05783	human	human	AB;MA;WB;MS	16424149;17084817;8522590;20334631;17898082;7523419;20729838;11917136
O14757	P30304	human	human	AB;MA;WB	12399544;12676583;12759351
P68400	O76061	human	human	MS	10947959
P17612	Q9H492	human	human	AB;MA;WB	20713600
P17252	P81274	human	human	MA;MS	20933426
Q15139	Q13671	human	human	AB;MA;WB;MS	11784866
P12931	P08727	human	human	AB;MA;WB;MS	21049038
P07949	Q16539	human	human	AB;MA;WB;MS	19682241
P28482	P19634	human	human	AB;MA;WB;MS	15253667;23678047
Q04759	P01116	human	human	MA	16483930;18458061;18182391
P68400	Q16623	human	human	AB;MA;WB;MS	19748891
Q05655	O76090	human	human	MA	19635817
Q02156	Q02156	human	human	AB;MA;WB;MS	11964154;10945988;21806543;11085936
Q7KZI7	Q8TEW0	human	human	AB;MA;WB;MS	14653998
P24941	Q9H211	human	human	MA;WB;MS	15855168
P41279	P06493	human	human	AB;MA;WB;MS	1833185;14988404;17554681
O60674	P78347	human	human	AB;MA;WB;MS	11313464;11373296
P05771	O15519	human	human	AB;MA;MS	19343040
P23443	P35568	human	human	AB;MA;WB;MS	9312143
P06493	Q96KB5	human	human	AB;MA;WB;MS	15541388;16291951
P06213	Q99704	human	human	AB;MA;WB;MS	19481264;10688886;11551902
P31749	P63000	human	human	AB;WB	10617634
Q8IW41	Q92599	human	human		22649572
O14965	O95983	human	human	MS	12354758
P17612	O43665	human	human	MA;MS	11443111;22564151
P27361	O75582	human	human	AB;MA;WB;MS	19940164;15728587
P12931	P60484	human	human	MA;WB;MS	21532586
P31749	P19634	human	human	MA;MS	18757828;20026127;16475831
Q06187	P58753	human	human	AB;MA;WB	18070880;16439361
Q13464	P53671	human	human	AB;MA;WB	11171090;22492986
P17612	O95295	human	human	AB;MA;WB	21356520;15269257
Q13177	Q04637	human	human	MA	16281055
P50750	P50750	human	human		18566585
P12931	P63244	human	human	AB;MA;WB;MS	12400005;22174419;21685945
P35626	P51681	human	human	MA	12065593;10085131;11782464
P00533	Q8IVM0	human	human	MA;WB	19059208
Q13882	P35222	human	human	AB;MA;WB;MS	15371335;17052462
Q96GD4	Q8WYJ6	human	human	MS	16179162
P45983	P63104	human	human	AB;MA;WB;MS	15071501
P04049	P04049	human	human	AB;MA;WB;MS	16892053;15710605;12719581;9823899;11733498;17277048;10712905;10801448;19282665;9234708;16858395;12626521;12446733;11447113;11376654
O15530	Q05513	human	human	AB;MA;WB;MS	14500673;16129678;10075713;15314172;21946537;16051884;12781924;17335005;12887331;16943418
Q5S007	Q5S007	human	human	AB;MA;WB;MS	20595391;18397888
Q9UPZ9	P46379	human	human	MS	16954377
P00519	P15498	human	human	MS	23325923
P12931	P09327	human	human	AB;MA	15342783;12269817;16921170
P48729	P62745	human	human	MA	18590726
Q16539	P21397	human	human	MA;WB	19645722;19650872
P28482	P01100	human	human	AB;MA	16055710;23667255;17018293;7816602
P41240	P08575	human	human	AB;MS	7507203
P68400	Q01534	human	human	MA	16426576
P17612	Q07343	human	human	AB;MA;MS	12023945
P68400	P54252	human	human	MA;WB	19542537
P12931	Q14721	human	human	MA;WB	19622611;22745487
P45983	Q07817	human	human	MA	10617621
P11309	Q13761	human	human	WB;MS	18767071
P12931	Q05397	human	human	AB;MA;WB;MS	12408869;15389641;11857088;20180147;11027591;15123632;17234784;12531888;16760434;11331870;15316068;16540596;15611137;14603053;15077193;14978737;11313859;23454549;11696015;23637231;12087088;24609268;15247219;8824286;16510472;12084011;14610060;12659633;20160475;15126359;12023386;14670178;23264741;11438458;8051157;12558988;12927054;15611085;23737525;18676832;11891289;19525980;19962670
Q13131	P29474	human	human	AB;MA;WB;MS	10376603;23768697;12446767;16043647;11425855;11978735;16946136;12644590;11319202;11029403;16338973;16873402;22323292;12522122;11402048;12791703;17572401
Q9UHD2	P31749	human	human	AB;MA;WB;MS	21639868;11358816;12147684;24213533;15026550;24670654;18691552;15545271;18332867;16044149;15782140;18006275;9690513;15047842;15919790;9445477;21329883;22173970;23188060;24446434;8978681;18931661;10926925;21965657;14657000;15065872;22173835;18678787;11706019;11042204;24291004;20519497;10637513;24013425;10713677;14647472;12000750;22629392;10827191;16310354;15767780;10698939;11546775;12446602;10400692;18339839;10874027;15546863;20493810;22685300;11020382;12138162;11598301;15718470;20227043;11006271;15327518;14551191;23901139;17936702;18931307;17928291;20347422;15504738;21394080;12920017;9228007;20357092;19713527;11373274;14603261;11825911;10958682;12149249;11912194;17459875;15311280
P12931	P12235	human	human	AB;MA;WB;MS	20007455
P31749	P09601	human	human	AB;MA;WB	15581622
P53350	Q8NHV4	human	human	MA;WB;MS	19509060;22595525
P17252	P49802	human	human	AB	12077120
Q9BXM7	Q8IXI2	human	human	MA;MS	22396657;24671417;22078885
O15111	P35222	human	human	AB;MA;WB;MS	17996206
P17612	Q7Z2W7	human	human	MA	20110357
P11309	Q99683	human	human	AB;MA;WB	14500571;16532036;12697749;11154276
P17252	Q96KS0	human	human	MA	18710826
Q9BUB5	P09651	human	human	MS	16111636
Q13131	O00763	human	human	AB;WB;MS	12413941;12488245;12068056;16051629
P50750	P50750	human	human	AB;MA;WB;MS	21098020;15965233;14627702;18829461;16048649;18483222;20201073;21533037;23658523
Q13627	Q96S94	human	human	MS	16944950
P23443	P27708	human	human	AB;MA;WB;MS	1359877;23429703
P68400	Q8NE71	human	human	MA;MS	17894550
Q16539	P41212	human	human	MS	12435397
Q15208	Q15208	human	human	AB;MA;WB;MS	16135814
P50613	P24928	human	human	AB;MA;WB	22012619;10995388;16641292;12721286;22195966;20880846;16735508;21159777;20471949;21536667;11425311;21964340;15125840;20550933;17259211;10886368;21070967;17157258;17686863;16314842;20434984;22020438;20837538;22053051;20106982;14662762;22509028;16672643;14517250;21596787;18757415;10958691
P24941	Q12800	human	human	AB;MA;WB	19237534;20682773
Q05655	P35568	human	human		16611834
Q15208	Q96QF0	human	human	MA;WB;MS	23435566
P19784	Q16543	human	human	AB;WB;MS	18566753;12930845;18922470
P12931	Q96KG7	human	human	MA;WB	23954233
O96017	Q15717	human	human	MA;WB;MS	17317627;21745814
P08631	Q92556	human	human	AB;MA;MS	15952790
Q9H4B4	Q16665	human	human	MA;MS	20889502
P31749	Q16584	human	human	AB;MA;WB	12458207
Q15418	Q15418	human	human	AB;WB;MS	7642538
O14920	Q92574	human	human	AB;WB;MS	17693255;24135021
P17252	O14745	human	human	MA	20571032;17895247
P52564	P52564	human	human	MA	17854274
P53355	P53355	human	human	AB;MA;WB	11579085;20220139
P12931	P11511	human	human	AB;MA;WB	19556341
P06239	O14543	human	human	AB;MA;WB	12783885;16352613;15173187
Q13164	P14921	human	human	AB;MA;WB;MS	8552081;8761310;20435626;20361728
P28482	P33076	human	human	MA	15210796;18245089
Q13131	Q09472	human	human	AB;MA;WB;MS	11518699;22465714;21940946;12379484;15006641;11020388
P17612	Q08499	human	human		23826796
P17612	P26599	human	human	AB;MA;MS	12851456
P27361	Q13950	human	human	MA;MS	19264160
P45983	Q13363	human	human	AB;MA;WB	16984892;14567915;15708980
P68400	Q96HZ4	human	human	MA	12972610
P06493	P63279	human	human	MS	22509284;22407595
Q15139	Q15276	human	human	MA;WB;MS	22975325
P00533	Q13480	human	human	AB;MA;WB;MS	9658397
O60674	O60674	human	human	AB;MA;WB;MS	21841788
O43318	P56524	human	human	AB;MA;WB;MS	10958686;10869435
P00519	P17676	human	human	AB;MA;WB	19563810
P68400	P18858	human	human	AB;MA;WB;MS	10523317
P05771	Q9P2D0	human	human	MA	21482705
P24941	Q8WXE1	human	human	AB;MS	17638878
P12931	P10398	human	human	MA;MS	9020159
P06239	P43403	human	human	MA;MS	9685404
P68400	P62158	human	human	MA	17329434
P68400	P13569	human	human	MA	21930781;17289674
P17612	Q8WZ42	human	human	MS	23764881;19023132
Q00534	P06400	human	human	AB;MA;WB;MS	21880723
P68400	O95477	human	human		15218032
P28482	P46527	human	human	AB;MA;WB	10781063;10375532;19473963;17409098;23478441;12140288;16880511;12907657;11250155;21715330;11425869;10931950
P31749	Q9BZQ8	human	human	AB;MA;WB;MS	22510990
Q13188	Q9H8S9	human	human	MA	18362890
P00519	P55211	human	human	AB;MA	15657060
P45984	P05067	human	human	AB;MA;WB;MS	16705182;21947912;14970211;18833287;16554819;24610780;16223726;10341243;15178331;15944381;11517218;17459339;11146006;10936190;17085446
Q13315	P54274	human	human	MA	11375976
P06493	P02545	human	human	MA;WB;MS	18815303;19165338;7925482;23870088
P42345	O75385	human	human	AB;MA;WB;MS	21383122
Q15831	Q8TDC3	human	human	AB;MA;WB	16630837
P68400	P08473	human	human	MA;WB;MS	20957047;22767595
P49841	O95271	human	human		21818122;17026964
Q8TD19	Q8TD19	human	human	MA;MS	23482567
O96017	O96017	human	human	MS	17715138;18948271
P24941	Q9UGP5	human	human		18688254
P31749	P55072	human	human	AB;MA;MS	16551632;19335618
P00519	Q06609	human	human	AB;MA;WB	11684015;10212258;15330855
Q02779	P15923	human	human	MA;WB;MS	19801649
Q96GD4	Q53HL2	human	human	MA;MS	22383538;20803554
P17612	P48544	human	human	MA	23305758
P17252	Q8WTQ7	human	human	AB;MA	18803695;15946941
P28482	P30041	human	human	MS	19140803
P12931	Q92529	human	human	AB;MA	16126371
P31749	Q9BWT1	human	human	AB;MA;WB;MS	23166294
Q9BZL6	Q8WYL5	human	human	AB;MA;WB	21525957;19329994;15159416;19567672
Q05655	Q05655	human	human	AB;MA;WB;MS	17603046
P17252	Q15311	human	human	MS	17706599
Q9UQM7	P35367	human	human	MA	10101032
P17612	P07900	human	human	AB;MA;WB;MS	21919888;19965370
P24941	Q99708	human	human	AB;MA;WB;MS	19202191;24837676
P49336	Q01094	human	human	AB;MA;WB;MS	20616879;22945643
P06241	O14522	human	human	AB;MA;WB	19816407
P06493	Q8IWB6	human	human	AB;MA;WB	22405274
P53671	P60981	human	human	AB;MA;MS	11294912;7615564
P06493	O15151	human	human	MA	15735705
P43405	P02730	human	human	AB;WB;MS	6681814
Q99986	P05412	human	human	AB;MA;WB;MS	9022811
P48729	Q12968	human	human	WB;MS	9630228
Q13153	Q9Y2X7	human	human	MA	16797488
P17612	P16949	human	human	AB;MA;WB;MS	11415983;17001604
O14965	Q49MG5	human	human	AB;MA;WB;MS	20615875;17925329
Q92630	O43255	human	human	AB;MA;WB;MS	19043406;23000554
Q96GD4	Q53HL2	human	human	MA;MS	17241471;15249581
P12931	P51636	human	human	AB;MA;WB;MS	12091389;15504032;20455999
P06493	Q8TAP9	human	human	MA;MS	17310276
P49137	P30305	human	human	AB;WB;MS	15908796
P24723	Q06124	human	human	AB;MA;WB;MS	11781100
P48730	P04637	human	human	AB;MA;WB;MS	19345189;10930428
P17612	Q9ULJ8	human	human		10504266
P06239	P15498	human	human	AB;MA;WB	16285729;17050525
P06241	Q06124	human	human	AB;MA;WB;MS	15710330;8041791;20855525;12721296;17483340;12531430;18320059;11684012
P17612	P62195	human	human	AB;MA;WB;MS	17565987;23275441
P49841	Q02156	human	human	AB;MA;WB;MS	18604201;18458086
P33981	Q53HL2	human	human	MA	19530738
Q9H4B4	Q99986	human	human	AB;MA;WB;MS	17617371;19103756
Q02750	P28482	human	human	AB;MA;WB;MS	12388769;16484222;11522288;21842857;11522789
P78527	P15927	human	human	AB;MA;WB;MS	16872911;20016603
Q05655	P53671	human	human	MA;MS	16820362;15923181
O00311	P49736	human	human	AB;MA;WB;MS	18286467;16446360;17062569
P00519	P17844	human	human	AB;MA;WB;MS	17384675;17412694
P68400	Q03014	human	human	MA;WB	19324893
Q8TAS1	Q15637	human	human	MA;MS	16420481
P68400	P30291	human	human	AB;WB	16085715
P12931	Q9H5V8	human	human	AB;MA;MS	21994943
P17252	Q8N726	human	human	MA;WB	23308265
Q13131	P41235	human	human	MA;MS	16351573;12740371;21598922
P17612	P16066	human	human	MA;MS	9528788;20977274
P41240	P07947	human	human	AB;MA;WB;MS	7690925;16439366
P48730	Q00987	human	human	AB;MA;WB;MS	21990374;12167711
Q13535	Q13535	human	human	MA;WB;MS	21705319
P06493	Q01094	human	human	MA;WB	8087847
Q13315	Q96SD1	human	human	AB;MA;WB;MS	21641068;15723659;23163657
Q16539	O75676	human	human	AB;MA;WB	10806207
P42345	P42345	human	human	AB;MA;WB;MS	21576368;21310961;10702316
O96017	Q9NY61	human	human	AB;MA;WB	17157788
O00141	Q9Y2I7	human	human	MA;MS	23757022
Q13153	Q92934	human	human	AB;MA;WB;MS	12531792
P68400	P09651	human	human	AB;MA;WB;MS	18562319;8451194
P50613	P11802	human	human	AB;MA;WB;MS	14754892
P43403	Q9UJU6	human	human	MS	14557276
P15531	P15531	human	human	MA;WB;MS	10602478;9038158;8245015;12859952
Q13131	Q9BU19	human	human		17097062
P37173	P17813	human	human	MA;MS	16785228
P17252	P19086	human	human	MA;MS	8429024;9166747;10531372
P35626	P30874	human	human	AB;MA;WB	22538189;24637622;24565897;23418396;21343287
P53350	Q2NKX8	human	human	MA;MS	17218258
P17612	Q15054	human	human	MA;WB;MS	22148433
P04626	P04626	human	human	AB;MA;WB;MS	9637788;21840311;19239686;15156151;1706616;11940572;11238891;18332126
P32298	P30411	human	human	MA	11517230
Q13315	Q00987	human	human	AB;MA;WB;MS	11331603;12383858
P27361	P15056	human	human	AB;MA;WB;MS	21135229
O14757	Q9UKI8	human	human	AB;MA;WB	12660173
P06213	P53004	human	human		15870194
P31749	Q12778	human	human	AB;MA;WB;MS	18316359;11237865;18951090;11030146;16076959;16670089;12228231;20041807;10358076;16670091;10358075
P17612	O43164	human	human	MA	21423175
P78527	P42575	human	human	AB;MA;WB;MS	19203584
P24941	Q99741	human	human	AB;MA;WB;MS	10339564;19343071;9889196;16153703;23129444
Q02156	Q86XR7	human	human	AB;MA	16757566
P08631	Q13444	human	human	AB	11741929
P17252	O60928	human	human	MA	18976636
Q8N5S9	Q14012	human	human	AB;WB;MS	7641687
P12931	Q99961	human	human	MA	16054026
Q13464	P60484	human	human	MA;MS	15793569
Q16539	Q9H1K0	human	human	AB;WB;MS	16138080
Q13233	Q8NHW3	human	human	MA;WB	23660596
P21675	P04637	human	human	AB;MA;WB	11409876;15116093;10933801;15053879;23723076;14729628;18952844;20124405
Q9P289	Q9BUL8	human	human		19370760
P43403	P43403	human	human	AB;MA;WB;MS	10037717;11514606;16339550
P19784	P51946	human	human	MS	12140753;20624369
P28482	Q14686	human	human	MA;MS	11773444
P17252	P56537	human	human	MA;MS	14654845;21665150;21536732
Q96GD4	P04637	human	human	MA;WB	22611192;15469940;20847049
P09619	P09619	human	human	AB;MA;WB	10391677;17403678
P07948	Q9Y6Y9	human	human	MA;WB	21918188
P00533	P00533	human	human	AB;MA;WB;MS	23764002;19088432;3263271;2022651;12177062;2022652;11723127;7506413;12429640;8910327;10653583;9733788
P06239	P03372	human	human	AB;MA;WB	7539106;10571988;11145737;9500442
O00141	P46527	human	human	AB;MA;WB;MS	12244301;12244302;12244303;15057270
P28482	Q96RS0	human	human	MA;WB;MS	24358311
Q06187	Q06187	human	human	AB;MA;WB;MS	11226282;17264076;23754751;8629002
P17612	P36956	human	human	AB;MA	16381800
P17252	P07355	human	human	MA;WB;MS	20597553;23757730
P31749	P31749	human	human	AB;MA	16549426
P68400	P11387	human	human	AB;MA;WB	23555599
P17612	Q9NPC2	human	human		21357689
P17252	P09758	human	human		7635574
Q02156	P46940	human	human	MA;WB;MS	15695813;15355962;21349850
Q96GD4	P14136	human	human	AB;MA;WB;MS	8647894;19170683
P06493	Q9UNZ2	human	human	AB;MA;MS	12810701
Q9H4A3	Q9UEW8	human	human	AB;MA;WB;MS	16083423
P06493	Q9H8V3	human	human	MS	16247472;22172673
Q9UM73	P62993	human	human	MA;MS	20554525
P24723	P24723	human	human	MS	16973127
P78527	P17936	human	human	MA;WB	23557743;17108124
P12931	P57737	human	human		18581049
P17252	O60716	human	human	AB;WB;MS	18950621;22798526;18158786
Q04759	Q9Y4G8	human	human	AB;MA;WB;MS	18796635
Q13315	O96017	human	human	AB;MA;WB;MS	12024051;12493754
Q05655	P29353	human	human	MA	16963224
P17612	P21980	human	human	MS	22142843;16870138
O96017	Q15717	human	human	AB;MA;WB;MS	21862584
P68400	P61244	human	human	MA;MS	11535131;7735324;8018564
P17612	Q9NYF0	human	human	MA;MS	21262972
Q16539	Q99626	human	human	MA	16027724
Q96SB4	Q9BWF3	human	human	AB;MA;WB;MS	17284590
Q15139	P23528	human	human	AB;MA;WB;MS	12807904;18079118;15591324;17113383;18957424;14634665;10436159;10644754;8824278;21074724;21571222;15584898;14645219;12361576;23841590;17130184;11276226;15671020;18771940
P17252	P16070	human	human	AB;MA;WB	12032545;22865879
Q15139	Q9UBF8	human	human	AB;MA;MS	16912074;16606619;16100512
P24941	Q01167	human	human	MA;WB;MS	20810654
P17612	Q9GZX7	human	human	MA;MS	16387847;18417471
P27361	Q9Y6W5	human	human	AB;MA;WB	24415754
P06493	Q9H8V3	human	human	AB;MA;MS	22898780;16170345
P17252	P21731	human	human	MA;MS	15100160
P11362	P11362	human	human	AB;MA;MS	7516330
P06493	O43683	human	human	AB;MA;MS	16760428
P06493	Q5BJF6	human	human	MA;MS	19386263
P17252	O14920	human	human	AB;MA;WB	14514672;11460167;24290981;10195894;16267042;18930133;10022904;20068038;24833394;11325957;18266467;20448038;23123196
P06493	Q8NHV4	human	human	MA;WB;MS	21690413
Q9UQM7	P05556	human	human	AB;MA;WB;MS	16405888
Q5VT25	Q5VT25	human	human	AB;MA	11283256
Q16584	Q13526	human	human	AB;MA;WB;MS	22566623
Q05513	P08047	human	human	AB;MA;WB	20953893;19464346
P12931	P67775	human	human	AB;MA;WB	22231169;24676687;10978272;23222956;24395787;1325671;23436320;20558158;17303700;12921784;22771321;21292165;23251465;16286244;22299660;17635907;17394530;23926298;18208556;21554241;21791414
P27361	Q01860	human	human	MA;WB;MS	23024368
P68400	P42768	human	human	AB;MA;MS	12769847
P11802	P06400	human	human	AB;MA;WB;MS	15489884;21270107;18583321;11773438;23429262;11746527;9003781;11641415;17478427;17363486;17621266
P12931	O60331	human	human	AB;MA;WB	20850356;15738269;16616931
P27361	Q9UJY1	human	human	MS	11342557
P28482	O43524	human	human	AB;MA;MS	18204439
Q13163	Q13164	human	human	AB;WB;MS	11739740;7646528;22267842
O15111	Q9Y261	human	human	AB;MA;WB;MS	22196886
P27361	Q9UPT5	human	human	AB;MA;WB;MS	22595671
P24941	P12272	human	human	MA	12504010;10373465
Q9NWZ3	P51617	human	human	AB;WB;MS	11960013;18252867
Q99683	P38936	human	human	MA	17325029
P28482	Q02750	human	human	AB;MA	9351825;14993270
P53350	Q96BK5	human	human	MA;WB;MS	20573420
P06493	Q9Y2I6	human	human	MA	20890132
P06241	Q14194	human	human	AB;MA;WB;MS	20506281
P42684	O15304	human	human	MA	11278261
P06493	Q53EZ4	human	human	MA;MS	16198290
P17252	P35869	human	human	MA	15063792
P48729	P56817	human	human	MA	11860271;15615712;11278841;24305806
P17612	Q12809	human	human	MA;WB	18791070
P17612	Q8IWQ3	human	human	MA;WB	16870137;23629625
P68400	Q13323	human	human	MA	14633680;24637719;11084041
P17612	Q14103	human	human	MA;MS	12819195;12819194;11903055
P49137	Q6JBY9	human	human	MS	15850461
P24941	P04183	human	human	MA;MS	14697231;12435275;9575153
Q9UBE8	Q9NQB0	human	human	MA;WB	12556497
P42345	Q9H1K1	human	human	MA;WB;MS	23508953
Q13315	P49959	human	human	MA	19709933
P27361	P42702	human	human	MA	18624908;7777512;22306348
O14920	Q9NQC7	human	human	AB;MA;WB;MS	24614225
Q16539	P13726	human	human	AB;MA;WB	15098027
P06241	P06241	human	human	AB;MA;WB;MS	17389760;18326860;11983687;1985196
P17252	Q9HAN9	human	human	MS	17360427
P53350	Q9H0H5	human	human	MS	19468302
P24941	Q14207	human	human	MS	10995387
Q13535	P78527	human	human	AB;MA;WB;MS	12649176;20406977;16908529;22592045;19103741
Q13153	Q96T58	human	human	MA	15824732
Q16539	P29353	human	human	MA	16251354
Q9UQM7	Q00613	human	human	AB;MS	23587601;11447121;24746225;15760475;22496356
P06493	Q99728	human	human	MA;MS	15665273;15855157
P06493	P30307	human	human	AB;MA;WB;MS	8119945;20668692
P31749	P10275	human	human	AB;MA;WB	14555644;11156376;11404460
Q00535	O14939	human	human	AB;MA;WB;MS	18625302
Q13315	Q99708	human	human	MA;MS	10910365
O14757	Q9BW19	human	human	MS	24510915
P06493	Q15398	human	human	MS	15145941
P43403	O43561	human	human	AB;MA;WB	23901140
P23443	Q9H3D4	human	human	AB;MA;WB;MS	18769144
P07948	P30419	human	human		11594778
P31749	Q04912	human	human	AB;MA;MS	14505491;12919677
P17612	Q9UH99	human	human	MS	12239280
P04629	P29353	human	human	AB;MA;WB	16477370;12237775;9741627
P25098	P41143	human	human	AB;MA;WB	17322005;10893226;16135360;19344370;18395423
P06493	Q9BXS6	human	human	AB;MA;WB;MS	22101338
P78527	Q14653	human	human	AB;MA;WB	11867762
P68400	Q9Y5B0	human	human		19215094;15723518
P33981	P33981	human	human	AB;WB;MS	17804818
P68400	P60484	human	human	AB;MA;WB	12077256
P00519	O94916	human	human	AB;WB;MS	20080774
P06241	Q03135	human	human	AB;MA;WB;MS	12925753;15466865;8632005;16332692;18922892;21705803;20228056;11075810;12135605;14992595;11805080;18176934
P12931	Q13017	human	human	AB;MA;WB;MS	18829532;10713673
O15111	P35222	human	human	AB;MA;WB;MS	21383695;17306568;18573912
P06493	P06748	human	human	MA;MS	23851489
P28482	Q13625	human	human	MA;WB;MS	24312625
P50613	P04637	human	human	AB;MA;WB;MS	19933256;18812399;15659650
P11802	P15923	human	human	MA	11114297
P08069	P08069	human	human	AB;MA;WB;MS	18566589
P12931	P34741	human	human	MA;MS	16997272
P68400	Q9UJY5	human	human	AB;MA;WB	12060753;14690499
P27361	Q9NYV6	human	human	MA	21098478;12620228
P49841	P36956	human	human	AB;MA;WB	19126544
P19525	P19525	human	human	AB;MA;WB	16373505
P11309	Q00987	human	human	AB;MA;WB;MS	23132866;11715018;11960368;11923280;18467333;11504915
P53350	O14641	human	human	AB;MA;WB	20823832
P23443	P62753	human	human	AB;MA;WB;MS	20464435;24396066;20227368;23899556;18423201
Q16539	P02511	human	human	AB;MA;WB;MS	20005263;11158243;9368070;12468532;15511225;23049853;11096101;16129694;10706390;8175657;16500585;12060738;19272359;16928191;24023879;18061612
Q13315	Q16665	human	human	AB;WB;MS	21095582
Q9P2K8	P56192	human	human	MS	22106287
O14920	P42771	human	human	AB;MA;WB	20152798;12529334
P06239	P22681	human	human	AB;MA;WB;MS	11994282;9890970
P24941	P06748	human	human	AB;MA;MS	11278991
Q96QT4	P35579	human	human	MA;WB;MS	18394644
Q13535	O15360	human	human	AB;MA;WB;MS	19109555
Q16539	P11362	human	human	AB;MA;WB	18411303;24141780
P49841	O00327	human	human	MA	20049328
P78527	P78527	human	human	AB;MA;WB;MS	19549901;15507430;12231622;15677476;19244120;24714417
P49841	O15516	human	human	AB;MA;WB;MS	19946213
Q9UQM7	Q92736	human	human	AB;WB	20056922;22304913;22511749
P68400	Q99638	human	human	AB;MA;WB;MS	22925454
P68400	P48426	human	human	MA	10508590
P06213	P27986	human	human	MA;MS	8385099
P17612	P17655	human	human	MA	11909964
P49674	P25054	human	human	MA	11487578
P28482	Q9NRF2	human	human	MA;MS	10473609
P17612	P10636	human	human		8163474
Q13043	O43524	human	human		16751106
Q9UQM7	Q9Y618	human	human	MA;WB	22888005
P68400	P52907	human	human	MA;MS	15831458
Q16539	O60381	human	human	MA	14612426
P05771	P14679	human	human		10347209
P28482	Q969V6	human	human	AB;MA;WB;MS	18694962;22139079
P28482	P36956	human	human	MA;WB;MS	22384276;10915800;20863500
P05771	P20700	human	human	MS	8463284
P31749	O14746	human	human		10224060;22366458
P28482	Q02224	human	human	MS	9744883
P49840	P49840	human	human	AB;MA;WB;MS	15020233;14570592
Q9NYY3	Q969H0	human	human	MA;WB;MS	22399798
P17612	P17676	human	human	MA	9374525
P17252	P21399	human	human	AB;MA	15636585;8262977
P06493	P21333	human	human	MS	17408621
P17252	O95243	human	human	MA	19829383
Q9UQM7	Q15796	human	human	AB;MA;WB	11027280
P43403	Q9UQC2	human	human	AB;MA;WB;MS	11572860;11334882
P10721	P10721	human	human	MA;MS	20147452;15654360;23803604
P27361	Q00613	human	human	AB;MA;WB;MS	12917326;12646186;12665592;16371476;9535852;8940068
P49841	Q9NS23	human	human	MA	20069457
O96017	Q9NRM7	human	human		21118956
O60674	P68431	human	human	AB;WB;MS	21156283;19783980
P24941	P33993	human	human	MS	23720738
P24941	P24864	human	human	AB;MA;WB;MS	14536078;15364936
Q13418	E9PAV3	human	human	AB;MA	15299025
